#{"t_start": 1701724770.99274, "env_id": "multigrid-mapf-v0"}
r,l,t
199.9,1000,16070.450319
369.04,1000,16220.568139
289.2,1000,16328.009593
200.03,1000,16476.409526
353.92,1000,16626.679347
300.0,1000,16737.196838
220.9,1000,16887.959888
200.0,1000,16991.910751
200.0,1000,17142.693163
54.3,1000,17292.349792
200.0,1000,17403.583481
299.9,1000,17552.951637
300.0,1000,17703.759276
300.0,1000,17813.002899
200.7,1000,17963.192381
200.0,1000,18115.964335
200.0,1000,18224.362658
200.0,1000,18372.565865
199.91,1000,18483.906492
300.0,1000,18634.385714
200.0,1000,18784.694602
100.0,1000,18893.372854
300.0,1000,19039.9671
200.7,1000,19190.74709
200.6,1000,19300.378633
200.01,1000,19450.944077
100.7,1000,19599.435672
200.7,1000,19707.672849
253.92,1000,19856.736741
300.0,1000,20001.065361
100.7,1000,20110.066347
300.0,1000,20256.310622
200.0,1000,20365.514397
300.0,1000,20514.542826
300.0,1000,20663.506714
200.0,1000,20773.073547
153.92,1000,20924.441883
126.56,1000,21072.451056
107.9,1000,21183.955865
300.0,1000,21332.724586
300.0,1000,21482.173311
300.0,1000,21590.214385
199.91,1000,21737.845048
300.0,1000,21847.750954
200.0,1000,21996.749849
200.0,1000,22147.265105
291.99,1000,22257.022157
249.79,1000,22407.010687
110.13,1000,22558.991494
105.42,1000,22665.637883
200.13,1000,22809.127999
300.0,1000,22961.803636
112.88,1000,23071.735451
210.0,1000,23221.96526
299.91,1000,23370.795332
156.08,1000,23479.789118
110.0,1000,23631.355928
0.71,1000,23743.219361
284.16,1000,23895.952
228.0,1000,24042.632267
48.82,1000,24151.683172
0.73,1000,24302.968667
200.0,1000,24452.831615
130.31,1000,24562.301406
169.76,1000,24709.104168
100.73,1000,24858.324675
88.7,1000,24968.567562
4.12,1000,25118.892772
17.29,1000,25227.994118
0.48,1000,25374.421947
74.0,1000,25524.581246
100.01,1000,25627.462125
100.0,1000,25776.194841
0.0,1000,25925.508172
0.0,1000,26023.029585
185.31,1000,26148.360709
0.02,1000,26271.635692
48.8,1000,26367.146711
165.61,1000,26492.063317
0.11,1000,26624.16906
0.04,1000,26731.552754
100.0,1000,26883.925809
0.01,1000,26997.107834
0.0,1000,27155.501317
0.01,1000,27312.81149
0.01,1000,27426.430269
200.0,1000,27582.776404
0.02,1000,27739.904275
0.01,1000,27853.962643
4.11,1000,28012.308254
0.01,1000,28171.116149
199.81,1000,28283.960694
0.0,1000,28443.266367
0.01,1000,28597.446813
0.01,1000,28712.349595
0.03,1000,28869.163378
0.03,1000,28981.074188
0.0,1000,29136.152367
37.71,1000,29294.060732
3.62,1000,29407.296442
0.01,1000,29564.360744
169.6,1000,29720.527457
0.03,1000,29833.293933
0.0,1000,29985.568677
100.0,1000,30142.632726
0.01,1000,30257.458575
0.11,1000,30413.651316
84.03,1000,30527.853217
148.8,1000,30683.403394
0.01,1000,30840.11219
0.0,1000,30952.547698
99.91,1000,31106.279977
100.0,1000,31263.562848
200.0,1000,31375.457696
0.0,1000,31524.31141
0.03,1000,31681.243956
200.0,1000,31794.670136
5.63,1000,31949.664372
0.05,1000,32111.339616
0.02,1000,32222.441509
8.82,1000,32380.017156
200.0,1000,32493.539815
100.0,1000,32654.159254
0.02,1000,32813.021802
0.05,1000,32925.156646
200.0,1000,33081.828916
0.0,1000,33238.634525
82.73,1000,33352.620316
100.0,1000,33510.888706
0.01,1000,33666.53762
0.0,1000,33776.436642
200.0,1000,33931.182681
7.21,1000,34045.048871
100.0,1000,34202.119181
100.0,1000,34359.77725
100.0,1000,34468.113728
200.0,1000,34621.74944
200.0,1000,34778.003363
100.0,1000,34888.771328
100.0,1000,35048.259588
153.92,1000,35207.965718
0.02,1000,35319.356089
100.0,1000,35472.298693
0.0,1000,35627.856312
200.0,1000,35740.494472
0.03,1000,35900.364119
100.0,1000,36014.741541
126.41,1000,36169.771225
200.0,1000,36326.603343
68.8,1000,36439.284851
200.0,1000,36598.248254
200.0,1000,36754.735788
189.61,1000,36865.580572
92.11,1000,37018.614142
157.01,1000,37174.414132
99.91,1000,37286.277299
99.91,1000,37443.956426
0.02,1000,37551.952846
198.52,1000,37710.127113
155.2,1000,37860.706848
193.7,1000,37972.336316
100.0,1000,38129.932844
0.01,1000,38289.009606
200.0,1000,38401.775308
200.0,1000,38558.555449
0.02,1000,38714.73663
0.03,1000,38828.801009
200.0,1000,38983.866992
100.0,1000,39141.416927
199.82,1000,39255.127656
100.03,1000,39411.457817
200.0,1000,39525.564193
0.01,1000,39681.164964
148.8,1000,39840.285174
100.0,1000,39952.435203
200.0,1000,40109.434658
148.62,1000,40266.58063
48.8,1000,40380.635059
0.0,1000,40530.426478
52.0,1000,40688.219863
200.0,1000,40800.960658
194.96,1000,40953.941098
199.73,1000,41066.855286
0.01,1000,41225.286339
63.83,1000,41383.04007
0.0,1000,41495.602799
48.81,1000,41650.552873
148.8,1000,41805.895638
173.6,1000,41917.502502
75.2,1000,42074.366163
100.0,1000,42229.682056
200.0,1000,42340.53915
