#{"t_start": 1701724771.0002651, "env_id": "multigrid-mapf-v0"}
r,l,t
0.0,1000,12969.824547
200.0,1000,13116.485999
200.0,1000,13265.008177
100.0,1000,13374.87273
200.0,1000,13526.764099
100.0,1000,13635.527584
100.0,1000,13782.225178
200.0,1000,13933.132023
200.0,1000,14040.044487
100.0,1000,14185.84048
100.0,1000,14333.262644
100.0,1000,14440.494174
156.81,1000,14590.515373
100.0,1000,14741.012695
200.0,1000,14851.412492
200.0,1000,14995.979579
200.0,1000,15104.125289
100.0,1000,15253.065099
200.0,1000,15403.781293
200.0,1000,15512.095583
176.02,1000,15660.822129
172.8,1000,15811.615897
200.0,1000,15919.162949
200.0,1000,16070.459042
200.0,1000,16220.578578
200.0,1000,16328.019389
100.0,1000,16476.420427
0.0,1000,16626.688841
200.0,1000,16737.208133
0.0,1000,16887.971489
200.0,1000,16991.921704
100.0,1000,17142.70322
100.0,1000,17292.359337
100.0,1000,17403.593137
200.0,1000,17552.960965
100.0,1000,17703.768744
200.0,1000,17813.013966
200.0,1000,17963.2019
100.0,1000,18115.974576
100.0,1000,18224.372283
100.0,1000,18372.575903
0.0,1000,18483.917648
200.0,1000,18634.394306
200.0,1000,18784.705582
100.0,1000,18893.383066
0.0,1000,19039.978556
100.0,1000,19190.757359
100.0,1000,19300.393912
200.0,1000,19450.955701
0.03,1000,19599.446249
100.0,1000,19707.682396
48.01,1000,19856.747816
0.02,1000,20001.077078
200.0,1000,20110.077386
100.0,1000,20256.321231
200.0,1000,20365.524829
200.0,1000,20514.552927
200.0,1000,20663.516646
200.0,1000,20773.08442
200.0,1000,20924.451639
0.0,1000,21072.461402
100.0,1000,21183.966348
100.0,1000,21332.734753
100.0,1000,21482.183131
0.0,1000,21590.224863
200.0,1000,21737.855918
132.81,1000,21847.761939
100.0,1000,21996.760398
100.0,1000,22147.275345
100.0,1000,22257.032293
42.42,1000,22407.078321
100.0,1000,22559.001047
200.0,1000,22665.710898
200.0,1000,22809.138288
200.0,1000,22961.813675
200.0,1000,23071.745412
200.0,1000,23221.975208
100.0,1000,23370.806103
100.0,1000,23479.799051
100.0,1000,23631.3667
66.42,1000,23743.229492
17.62,1000,23895.961133
171.21,1000,24042.64222
100.01,1000,24151.693259
48.81,1000,24302.977658
48.8,1000,24452.843031
51.32,1000,24562.313077
0.0,1000,24709.115847
100.01,1000,24858.335191
0.03,1000,24968.577955
0.01,1000,25118.903397
193.52,1000,25228.0048
0.01,1000,25374.432239
100.0,1000,25524.591382
0.0,1000,25627.472005
200.0,1000,25776.204511
53.6,1000,25925.519837
0.11,1000,26023.03977
14.54,1000,26148.369487
200.0,1000,26271.645848
0.0,1000,26367.156398
120.2,1000,26492.071979
0.0,1000,26624.179425
107.37,1000,26731.563417
199.9,1000,26883.935638
0.01,1000,26997.118152
0.01,1000,27155.511868
200.0,1000,27312.820528
0.02,1000,27426.440535
100.0,1000,27582.786637
0.0,1000,27739.913462
0.0,1000,27853.972331
0.01,1000,28012.31809
0.01,1000,28171.127131
0.03,1000,28283.971468
10.63,1000,28443.277318
200.0,1000,28597.458037
98.56,1000,28712.360348
200.0,1000,28869.173754
151.2,1000,28981.084928
0.0,1000,29136.162688
0.0,1000,29294.07131
0.0,1000,29407.30851
0.04,1000,29564.372234
169.51,1000,29720.537732
21.01,1000,29833.30334
0.0,1000,29985.578278
174.5,1000,30142.642543
0.02,1000,30257.470623
0.04,1000,30413.661908
0.01,1000,30527.863943
100.0,1000,30683.413584
0.0,1000,30840.123465
0.0,1000,30952.557894
100.0,1000,31106.289707
0.02,1000,31263.573718
0.0,1000,31375.467239
0.0,1000,31524.384127
0.0,1000,31681.253919
100.0,1000,31794.679882
51.76,1000,31949.675014
200.0,1000,32111.350343
200.0,1000,32222.452128
0.0,1000,32380.028102
0.04,1000,32493.549973
199.91,1000,32654.169745
0.02,1000,32813.030807
0.03,1000,32925.167833
0.02,1000,33081.839468
100.0,1000,33238.643609
0.0,1000,33352.631445
0.0,1000,33510.897789
200.0,1000,33666.547344
200.0,1000,33776.445874
200.0,1000,33931.193817
0.05,1000,34045.060179
8.83,1000,34202.130501
200.0,1000,34359.787632
200.0,1000,34468.12332
0.01,1000,34621.759662
100.0,1000,34778.013345
100.0,1000,34888.781359
100.0,1000,35048.269288
200.0,1000,35207.97644
200.0,1000,35319.365375
0.0,1000,35472.309343
200.0,1000,35627.866222
200.0,1000,35740.505058
0.02,1000,35900.375443
199.82,1000,36014.751945
173.6,1000,36169.782032
200.0,1000,36326.613548
0.01,1000,36439.295079
199.9,1000,36598.259506
200.0,1000,36754.746952
53.92,1000,36865.590699
92.0,1000,37018.624146
53.92,1000,37174.424152
120.6,1000,37286.289253
100.0,1000,37443.966447
99.82,1000,37551.964071
100.0,1000,37710.136162
96.0,1000,37860.716848
6.42,1000,37972.346307
48.8,1000,38129.942144
99.91,1000,38289.019721
99.91,1000,38401.785949
16.01,1000,38558.624502
100.0,1000,38714.746355
100.0,1000,38828.8113
100.0,1000,38983.877382
0.0,1000,39141.426789
100.0,1000,39255.137229
100.0,1000,39411.468942
100.0,1000,39525.574632
100.0,1000,39681.175928
0.0,1000,39840.295045
100.0,1000,39952.447037
100.0,1000,40109.444757
100.0,1000,40266.590834
100.0,1000,40380.646621
0.0,1000,40530.436251
100.0,1000,40688.230431
48.8,1000,40800.971738
0.0,1000,40953.951137
100.0,1000,41066.925155
0.0,1000,41225.296149
0.0,1000,41383.051738
100.0,1000,41495.613228
0.0,1000,41650.56457
100.0,1000,41805.904154
100.0,1000,41917.512546
0.0,1000,42074.37625
100.0,1000,42229.691897
100.0,1000,42340.549612
