#{"t_start": 1701724770.977413, "env_id": "multigrid-mapf-v0"}
r,l,t
253.65,1000,14740.984282
365.44,1000,14851.380269
388.48,1000,14995.950621
322.21,1000,15104.094458
53.92,1000,15253.035693
200.0,1000,15403.749895
300.0,1000,15512.065854
200.0,1000,15660.788398
200.0,1000,15811.52975
300.0,1000,15919.131307
300.0,1000,16070.431859
48.8,1000,16220.54835
200.7,1000,16327.989038
200.0,1000,16476.389674
192.83,1000,16626.659852
300.0,1000,16737.177803
100.81,1000,16887.939457
200.0,1000,16991.890943
200.0,1000,17142.674349
100.7,1000,17292.330157
200.7,1000,17403.564543
200.0,1000,17552.930359
300.0,1000,17703.740473
200.0,1000,17812.982972
300.0,1000,17963.173635
268.0,1000,18115.944012
200.7,1000,18224.342659
100.73,1000,18372.542449
300.0,1000,18483.887026
200.7,1000,18634.366935
200.0,1000,18784.674807
200.0,1000,18893.352591
100.61,1000,19039.947501
100.7,1000,19190.726989
199.91,1000,19300.35996
100.61,1000,19450.92591
300.0,1000,19599.414447
100.7,1000,19707.652621
200.7,1000,19856.717646
100.7,1000,20001.04466
298.56,1000,20110.045764
100.7,1000,20256.29003
161.84,1000,20365.493415
300.0,1000,20514.521284
200.0,1000,20663.487219
200.0,1000,20773.052609
170.48,1000,20924.420656
210.0,1000,21072.43064
78.9,1000,21183.932405
179.12,1000,21332.705077
0.7,1000,21482.153408
128.72,1000,21590.194031
130.41,1000,21737.825904
137.95,1000,21847.730695
100.02,1000,21996.729367
100.7,1000,22147.242565
110.0,1000,22257.001342
0.81,1000,22406.989639
113.6,1000,22558.971543
200.0,1000,22665.618837
0.7,1000,22809.10729
110.0,1000,22961.783374
51.04,1000,23071.714195
15.06,1000,23221.946265
10.0,1000,23370.773964
110.0,1000,23479.769578
110.0,1000,23631.336172
110.0,1000,23743.19848
127.28,1000,23895.932009
0.0,1000,24042.612249
100.0,1000,24151.662652
0.03,1000,24302.947209
0.02,1000,24452.811347
29.61,1000,24562.279363
0.0,1000,24709.083143
100.0,1000,24858.303154
88.01,1000,24968.546301
0.03,1000,25118.870531
0.0,1000,25227.972788
0.0,1000,25374.401308
46.43,1000,25524.561394
0.13,1000,25627.443002
0.0,1000,25776.176905
0.0,1000,25925.487777
4.49,1000,26023.011087
0.03,1000,26148.342393
0.03,1000,26271.617642
51.21,1000,26367.127529
0.02,1000,26492.044889
100.0,1000,26624.1486
0.0,1000,26731.532719
0.0,1000,26883.906585
0.0,1000,26997.087756
0.01,1000,27155.480308
0.0,1000,27312.790397
0.0,1000,27426.409495
0.1,1000,27582.756591
0.02,1000,27739.884362
0.02,1000,27853.941226
0.0,1000,28012.288909
0.0,1000,28171.095774
4.56,1000,28283.939522
0.0,1000,28443.246165
0.0,1000,28597.426261
0.0,1000,28712.32835
0.0,1000,28869.142728
0.11,1000,28981.05306
0.1,1000,29136.133982
11.2,1000,29294.03834
0.0,1000,29407.277029
0.0,1000,29564.340788
81.6,1000,29720.506453
0.23,1000,29833.274805
0.02,1000,29985.55047
74.4,1000,30142.613931
0.0,1000,30257.440011
100.0,1000,30413.631248
84.03,1000,30527.833471
0.02,1000,30683.381354
0.02,1000,30840.090815
0.0,1000,30952.46608
0.02,1000,31106.259729
0.03,1000,31263.541262
52.8,1000,31375.437388
0.03,1000,31524.292189
0.03,1000,31681.222935
0.15,1000,31794.648354
100.0,1000,31949.643157
0.01,1000,32111.31922
0.0,1000,32222.42176
87.2,1000,32379.995385
0.0,1000,32493.521324
100.0,1000,32654.13965
100.0,1000,32813.002306
100.0,1000,32925.137179
100.0,1000,33081.809114
0.0,1000,33238.6141
100.0,1000,33352.600604
0.03,1000,33510.869025
14.4,1000,33666.519066
100.0,1000,33776.417921
100.0,1000,33931.162586
100.0,1000,34045.028486
100.0,1000,34202.09954
100.0,1000,34359.756209
0.0,1000,34468.035815
0.0,1000,34621.73222
0.0,1000,34777.984555
100.0,1000,34888.749425
100.0,1000,35048.237331
100.0,1000,35207.947953
63.12,1000,35319.337857
0.0,1000,35472.279439
0.01,1000,35627.834707
100.0,1000,35740.475912
99.82,1000,35900.342775
0.0,1000,36014.720525
0.0,1000,36169.752495
20.0,1000,36326.584602
0.0,1000,36439.265548
0.0,1000,36598.230342
0.0,1000,36754.715478
100.0,1000,36865.560257
0.0,1000,37018.595226
100.0,1000,37174.393546
100.0,1000,37286.256684
48.8,1000,37443.936785
0.0,1000,37551.933055
5.15,1000,37710.107461
0.02,1000,37860.687605
48.71,1000,37972.315546
0.03,1000,38129.914719
0.02,1000,38288.988857
99.82,1000,38401.754574
0.02,1000,38558.53689
0.02,1000,38714.716681
0.01,1000,38828.780208
0.0,1000,38983.846542
0.02,1000,39141.397132
0.0,1000,39255.108906
10.09,1000,39411.437053
0.01,1000,39525.543422
3.55,1000,39681.144675
100.0,1000,39840.262922
100.0,1000,39952.415606
93.6,1000,40109.412779
0.0,1000,40266.558801
0.0,1000,40380.614251
100.0,1000,40530.408108
100.0,1000,40688.200749
0.0,1000,40800.940571
100.0,1000,40953.922038
100.0,1000,41066.834924
0.02,1000,41225.266535
0.01,1000,41383.019825
100.0,1000,41495.584058
0.01,1000,41650.532586
0.01,1000,41805.876107
0.0,1000,41917.482949
100.0,1000,42074.344677
100.0,1000,42229.663163
0.0,1000,42340.518389
