#{"t_start": 1701724770.9623709, "env_id": "multigrid-mapf-v0"}
r,l,t
0.0,1000,26148.32447
39.2,1000,26271.598362
12.03,1000,26367.109684
85.6,1000,26492.025681
0.0,1000,26624.127006
0.0,1000,26731.509982
72.8,1000,26883.886893
51.2,1000,26997.068314
0.01,1000,27155.460865
80.0,1000,27312.770742
0.01,1000,27426.38755
0.0,1000,27582.735093
0.0,1000,27739.863279
0.01,1000,27853.920805
100.0,1000,28012.268286
0.01,1000,28171.074799
0.01,1000,28283.918813
0.03,1000,28443.225322
100.0,1000,28597.405237
0.0,1000,28712.305295
0.03,1000,28869.122286
0.0,1000,28981.031701
0.9,1000,29136.113903
100.0,1000,29294.017437
0.0,1000,29407.25654
100.0,1000,29564.322591
0.01,1000,29720.486806
0.03,1000,29833.254638
20.3,1000,29985.528076
0.0,1000,30142.530204
0.0,1000,30257.419456
0.0,1000,30413.61026
0.0,1000,30527.811467
0.0,1000,30683.360219
0.0,1000,30840.068895
0.0,1000,30952.447122
0.0,1000,31106.239433
0.0,1000,31263.521216
0.0,1000,31375.417812
0.0,1000,31524.271596
0.0,1000,31681.203584
0.0,1000,31794.627025
0.0,1000,31949.624232
0.0,1000,32111.298492
0.0,1000,32222.401571
0.0,1000,32379.976376
0.0,1000,32493.501739
0.0,1000,32654.118883
0.0,1000,32812.982925
0.0,1000,32925.117038
0.0,1000,33081.789577
0.0,1000,33238.595786
0.0,1000,33352.579964
0.0,1000,33510.849241
0.0,1000,33666.497535
0.0,1000,33776.398816
0.0,1000,33931.142835
0.0,1000,34045.009275
0.0,1000,34202.078918
0.0,1000,34359.735912
0.0,1000,34468.016007
0.0,1000,34621.711062
0.0,1000,34777.904425
0.0,1000,34888.668481
0.0,1000,35048.217681
0.0,1000,35207.927697
0.0,1000,35319.317137
0.0,1000,35472.258352
0.0,1000,35627.813873
0.0,1000,35740.454162
0.0,1000,35900.322086
0.0,1000,36014.699322
0.0,1000,36169.733371
0.0,1000,36326.563349
0.0,1000,36439.24533
0.0,1000,36598.210621
0.0,1000,36754.695067
0.0,1000,36865.539068
0.0,1000,37018.573674
0.0,1000,37174.373516
0.0,1000,37286.235772
0.0,1000,37443.915765
0.0,1000,37551.912929
0.0,1000,37710.087406
0.0,1000,37860.668874
0.0,1000,37972.294806
0.0,1000,38129.893555
0.0,1000,38288.968052
0.0,1000,38401.734112
0.0,1000,38558.517639
0.0,1000,38714.694771
0.0,1000,38828.760796
0.0,1000,38983.827407
0.0,1000,39141.376896
0.0,1000,39255.086689
0.0,1000,39411.415851
0.0,1000,39525.521746
0.0,1000,39681.125424
0.0,1000,39840.24284
0.0,1000,39952.395974
0.0,1000,40109.392261
0.0,1000,40266.539652
0.0,1000,40380.593752
0.0,1000,40530.388921
0.0,1000,40688.178686
0.0,1000,40800.920424
0.0,1000,40953.902843
0.0,1000,41066.815553
0.0,1000,41225.243333
0.0,1000,41382.998655
0.0,1000,41495.564502
0.0,1000,41650.511217
0.0,1000,41805.855818
0.0,1000,41917.461786
0.0,1000,42074.324844
0.0,1000,42229.642238
0.0,1000,42340.498215
