#{"t_start": 1701724771.0155501, "env_id": "multigrid-mapf-v0"}
r,l,t
353.92,1000,13116.506374
285.6,1000,13265.026439
353.83,1000,13374.893998
243.75,1000,13526.783763
317.92,1000,13635.548423
400.0,1000,13782.245876
396.22,1000,13933.153716
110.7,1000,14040.065364
354.64,1000,14185.858539
310.0,1000,14333.284349
310.0,1000,14440.515851
348.88,1000,14590.534277
117.9,1000,14741.034401
150.4,1000,14851.431621
156.08,1000,14995.999566
87.02,1000,15104.144322
153.92,1000,15253.086294
200.0,1000,15403.80071
100.7,1000,15512.113974
33.02,1000,15660.843841
129.44,1000,15811.636676
200.0,1000,15919.183144
138.8,1000,16070.479892
69.74,1000,16220.598183
166.88,1000,16328.038355
153.92,1000,16476.438829
162.29,1000,16626.708977
10.7,1000,16737.227773
30.4,1000,16887.991909
10.0,1000,16991.942052
56.08,1000,17142.72385
10.0,1000,17292.378039
10.0,1000,17403.613773
10.0,1000,17552.979898
56.08,1000,17703.78922
43.12,1000,17813.034337
10.09,1000,17963.220882
10.0,1000,18115.995404
22.22,1000,18224.446938
0.0,1000,18372.596424
0.0,1000,18483.937805
0.0,1000,18634.414542
0.0,1000,18784.726352
0.0,1000,18893.401893
0.0,1000,19039.999394
0.0,1000,19190.777896
0.0,1000,19300.415369
0.0,1000,19450.97476
0.0,1000,19599.467035
0.0,1000,19707.70223
0.0,1000,19856.766291
0.0,1000,20001.096913
0.0,1000,20110.09856
0.0,1000,20256.341809
0.0,1000,20365.545672
0.0,1000,20514.573863
0.0,1000,20663.538711
0.0,1000,20773.161408
0.0,1000,20924.470092
0.0,1000,21072.482253
0.0,1000,21183.985906
0.0,1000,21332.756415
0.0,1000,21482.204451
0.0,1000,21590.245147
0.0,1000,21737.876201
0.0,1000,21847.784008
0.0,1000,21996.782054
0.0,1000,22147.297491
0.0,1000,22257.052625
0.0,1000,22407.098356
0.0,1000,22559.020868
0.0,1000,22665.72962
0.0,1000,22809.159162
0.0,1000,22961.833377
0.0,1000,23071.765213
0.0,1000,23221.996534
0.0,1000,23370.827313
0.0,1000,23479.819291
0.0,1000,23631.445174
0.0,1000,23743.248734
0.0,1000,23895.979023
0.0,1000,24042.662548
0.0,1000,24151.713386
0.0,1000,24302.996796
0.0,1000,24452.928535
0.0,1000,24562.333025
0.0,1000,24709.135046
0.0,1000,24858.355851
0.0,1000,24968.599175
0.0,1000,25118.922186
0.0,1000,25228.022161
0.0,1000,25374.452725
0.0,1000,25524.61151
0.0,1000,25627.491758
0.0,1000,25776.225878
0.0,1000,25925.540734
0.0,1000,26023.05785
0.0,1000,26148.387952
0.0,1000,26271.664937
0.0,1000,26367.174936
0.0,1000,26492.090845
0.0,1000,26624.200311
0.0,1000,26731.584596
0.0,1000,26883.956008
0.0,1000,26997.137473
0.0,1000,27155.532173
0.0,1000,27312.840687
0.0,1000,27426.461381
0.0,1000,27582.808582
0.0,1000,27739.935198
0.0,1000,27853.993035
0.0,1000,28012.338655
0.0,1000,28171.146302
0.0,1000,28283.992005
0.0,1000,28443.295837
0.0,1000,28597.478512
0.0,1000,28712.380931
0.0,1000,28869.195909
0.0,1000,28981.105659
0.0,1000,29136.182377
0.0,1000,29294.092555
0.0,1000,29407.327437
0.0,1000,29564.393033
0.0,1000,29720.559398
0.0,1000,29833.322169
0.0,1000,29985.598387
0.0,1000,30142.662413
0.0,1000,30257.490546
0.0,1000,30413.682474
0.0,1000,30527.883583
0.0,1000,30683.435982
0.0,1000,30840.145205
0.0,1000,30952.578954
0.0,1000,31106.310215
0.0,1000,31263.593419
0.0,1000,31375.487762
0.0,1000,31524.402944
0.0,1000,31681.271326
0.0,1000,31794.699811
0.0,1000,31949.694117
0.0,1000,32111.371992
0.0,1000,32222.472579
0.0,1000,32380.047925
0.0,1000,32493.570011
0.0,1000,32654.190504
0.0,1000,32813.049946
0.0,1000,32925.188442
0.0,1000,33081.858134
0.0,1000,33238.661682
0.0,1000,33352.651411
0.0,1000,33510.917868
0.0,1000,33666.565191
0.0,1000,33776.465933
0.0,1000,33931.214767
0.0,1000,34045.080955
0.0,1000,34202.150474
0.0,1000,34359.807983
0.0,1000,34468.14234
0.0,1000,34621.782119
0.0,1000,34778.032497
0.0,1000,34888.801009
0.0,1000,35048.291334
0.0,1000,35207.995178
0.0,1000,35319.384691
0.0,1000,35472.328328
0.0,1000,35627.943756
0.0,1000,35740.526962
0.0,1000,35900.396287
0.0,1000,36014.771586
0.0,1000,36169.799685
0.0,1000,36326.633939
0.0,1000,36439.318155
0.0,1000,36598.278793
0.0,1000,36754.765632
0.0,1000,36865.610176
0.0,1000,37018.643361
0.0,1000,37174.444588
0.0,1000,37286.310445
0.0,1000,37444.046607
0.0,1000,37551.98328
0.0,1000,37710.154772
0.0,1000,37860.736451
0.0,1000,37972.366125
0.0,1000,38129.96233
0.0,1000,38289.041473
0.0,1000,38401.805729
0.0,1000,38558.643286
0.0,1000,38714.767181
0.0,1000,38828.830431
0.0,1000,38983.897515
0.0,1000,39141.447203
0.0,1000,39255.156463
0.0,1000,39411.489539
0.0,1000,39525.594417
0.0,1000,39681.194575
0.0,1000,39840.315646
0.0,1000,39952.467019
0.0,1000,40109.46254
0.0,1000,40266.612272
0.0,1000,40380.731732
0.0,1000,40530.457575
0.0,1000,40688.251465
0.0,1000,40800.992159
0.0,1000,40953.971658
0.0,1000,41066.943437
0.0,1000,41225.317208
0.0,1000,41383.072173
0.0,1000,41495.632971
0.0,1000,41650.584133
0.0,1000,41805.925884
0.0,1000,41917.532162
0.0,1000,42074.395281
0.0,1000,42229.711584
0.0,1000,42340.569476
