#{"t_start": 1701652913.8145428, "env_id": "multigrid-mapf-v0"}
r,l,t
594.69,1000,104.904836
312.04,1000,207.46271
350.36,1000,311.634008
229.55,1000,483.330598
150.03,1000,587.766324
268.12,1000,694.14798
169.54,1000,870.315064
247.63,1000,974.839421
282.34,1000,1083.072567
389.91,1000,1251.358911
390.4,1000,1358.671489
486.24,1000,1467.43976
500.1,1000,1638.447314
366.19,1000,1745.035557
393.37,1000,1850.573483
438.54,1000,2023.106171
285.84,1000,2129.279526
410.13,1000,2239.521937
416.01,1000,2409.811805
501.62,1000,2513.959213
504.01,1000,2621.460999
449.33,1000,2794.820557
259.82,1000,2899.744826
395.6,1000,3007.799864
364.18,1000,3115.12848
403.55,1000,3278.43059
316.24,1000,3383.022163
181.04,1000,3490.538658
304.28,1000,3659.272664
318.27,1000,3766.833151
232.49,1000,3877.67189
