#{"t_start": 1701652913.893006, "env_id": "multigrid-mapf-v0"}
r,l,t
298.72,1000,105.000597
279.86,1000,207.554855
218.66,1000,311.729607
176.01,1000,483.43365
230.85,1000,587.863682
208.05,1000,694.24473
226.56,1000,870.409883
221.96,1000,974.938619
321.4,1000,1083.173332
245.93,1000,1251.459779
156.09,1000,1358.773971
202.67,1000,1467.542931
200.0,1000,1638.549572
100.73,1000,1745.138017
299.3,1000,1850.67497
287.91,1000,2023.20436
200.72,1000,2129.381199
292.0,1000,2239.621552
200.15,1000,2409.988034
200.01,1000,2514.056444
197.42,1000,2621.565298
205.79,1000,2794.920824
58.81,1000,2899.848523
202.03,1000,3007.903745
158.96,1000,3115.22668
201.51,1000,3278.527158
201.82,1000,3383.122489
120.78,1000,3490.636235
191.71,1000,3659.3684
198.04,1000,3766.938104
110.02,1000,3877.779298
