#{"t_start": 1701652913.9241168, "env_id": "multigrid-mapf-v0"}
r,l,t
304.57,1000,105.117314
278.22,1000,207.594896
419.7,1000,311.770769
136.87,1000,483.471004
306.98,1000,587.904078
330.53,1000,694.284355
260.51,1000,870.451172
231.73,1000,974.98012
160.32,1000,1083.214534
285.52,1000,1251.50036
142.32,1000,1358.815273
335.92,1000,1467.578587
184.36,1000,1638.588159
291.68,1000,1745.173928
297.85,1000,1850.715695
316.59,1000,2023.244658
284.97,1000,2129.422035
210.0,1000,2239.659362
110.02,1000,2410.027931
210.0,1000,2514.099075
110.7,1000,2621.605296
109.91,1000,2794.963664
253.92,1000,2899.888391
210.0,1000,3007.944315
199.12,1000,3115.267051
210.0,1000,3278.568921
210.0,1000,3383.16381
110.0,1000,3490.678374
210.0,1000,3659.408162
131.44,1000,3766.978913
138.72,1000,3877.816911
