#{"t_start": 1701652913.9085166, "env_id": "multigrid-mapf-v0"}
r,l,t
134.33,1000,105.019138
514.2,1000,207.576391
436.14,1000,311.751897
223.68,1000,483.452567
289.57,1000,587.884176
200.78,1000,694.264428
142.18,1000,870.431717
125.15,1000,974.956724
204.89,1000,1083.192523
380.56,1000,1251.481038
210.0,1000,1358.795544
167.77,1000,1467.561341
137.51,1000,1638.568133
67.08,1000,1745.156396
143.63,1000,1850.693717
210.0,1000,2023.226097
200.64,1000,2129.402498
126.57,1000,2239.640661
348.88,1000,2410.007467
310.9,1000,2514.079274
158.8,1000,2621.584735
305.04,1000,2794.94493
157.2,1000,2899.867626
165.2,1000,3007.922529
236.64,1000,3115.247082
324.0,1000,3278.546547
201.65,1000,3383.141315
324.49,1000,3490.659236
158.8,1000,3659.386005
246.64,1000,3766.959165
128.74,1000,3877.797781
