#{"t_start": 1701652913.8616977, "env_id": "multigrid-mapf-v0"}
r,l,t
260.62,1000,104.960907
384.25,1000,207.518226
347.72,1000,311.691377
448.97,1000,483.389928
308.64,1000,587.825574
255.04,1000,694.204579
217.28,1000,870.373511
107.76,1000,974.898361
385.32,1000,1083.133449
338.32,1000,1251.423128
287.68,1000,1358.733805
284.08,1000,1467.500564
219.0,1000,1638.507518
256.1,1000,1745.096577
256.08,1000,1850.632807
121.54,1000,2023.16701
300.01,1000,2129.343888
246.72,1000,2239.580586
258.8,1000,2409.867599
310.0,1000,2514.018311
210.0,1000,2621.523175
160.4,1000,2794.879909
249.57,1000,2899.804574
220.11,1000,3007.862532
157.5,1000,3115.189374
161.29,1000,3278.489567
188.81,1000,3383.08053
200.0,1000,3490.598531
100.0,1000,3659.328995
148.81,1000,3766.897373
272.01,1000,3877.736427
