#{"t_start": 1701879788.5720325, "env_id": "multigrid-mapf-v0"}
r,l,t
136.79,1000,106.950897
89.2,1000,214.962207
56.8,1000,325.169814
0.28,1000,506.191982
21.12,1000,619.743121
0.0,1000,731.342588
0.11,1000,910.346228
0.0,1000,1022.146365
0.01,1000,1132.229186
0.0,1000,1318.674896
0.0,1000,1431.043658
0.23,1000,1544.940856
0.01,1000,1727.663101
0.36,1000,1837.701363
0.0,1000,1951.637713
0.0,1000,2136.006547
0.11,1000,2244.828384
0.0,1000,2356.745555
0.01,1000,2537.08541
0.0,1000,2651.625008
0.0,1000,2767.411237
0.01,1000,2954.2629
