#{"t_start": 1701879788.5224588, "env_id": "multigrid-mapf-v0"}
r,l,t
101.0,1000,106.893002
152.92,1000,214.903075
52.48,1000,325.106835
0.67,1000,506.127557
2.42,1000,619.68378
0.77,1000,731.281026
0.28,1000,910.201957
0.12,1000,1022.082206
0.03,1000,1132.167359
30.65,1000,1318.611298
0.03,1000,1430.98072
0.49,1000,1544.877452
0.16,1000,1727.600597
4.9,1000,1837.639417
24.81,1000,1951.575588
34.06,1000,2135.946649
0.0,1000,2244.765478
0.0,1000,2356.688026
0.0,1000,2537.024719
0.0,1000,2651.562637
0.0,1000,2767.346159
0.0,1000,2954.2011
