#{"t_start": 1700862261.8657475, "env_id": "multigrid-mapf-v0"}
r,l,t
53.8,100,2.246723
51.2,100,2.481711
58.0,100,2.714004
57.2,100,2.946735
53.0,100,3.125376
61.8,100,3.358387
55.2,100,3.590033
65.6,100,3.822866
65.6,100,4.05433
60.2,100,4.234612
69.2,100,4.467467
62.4,100,4.69881
62.4,100,4.931555
69.6,100,5.108738
69.8,100,5.341285
69.0,100,5.573591
71.8,100,5.804088
74.6,100,6.037292
87.4,100,6.216897
104.0,100,6.449508
77.2,100,6.680303
79.4,100,6.91237
76.8,100,7.091174
82.8,100,7.323555
81.6,100,7.556152
90.4,100,7.787179
89.4,100,8.018737
104.6,100,8.197161
99.6,100,8.428382
104.0,100,8.659532
107.6,100,8.88949
105.2,100,9.06902
117.8,100,9.300485
113.0,100,9.531056
110.2,100,9.763272
122.2,100,9.994624
129.6,100,10.172998
123.4,100,10.40507
134.0,100,10.637018
125.0,100,10.870749
122.4,100,11.103589
130.8,100,11.283125
126.4,100,11.514355
121.8,100,11.747768
142.2,100,11.985109
123.6,100,12.164017
116.6,100,12.399078
119.8,100,12.631352
138.8,100,12.86284
125.8,100,13.097921
149.0,100,13.277012
145.0,100,13.509566
146.6,100,13.74085
134.6,100,13.977008
158.6,100,14.155822
149.6,100,14.391411
160.4,100,14.624264
159.8,100,14.858919
155.0,100,15.092917
168.8,100,15.272896
160.4,100,15.507795
157.6,100,15.741237
163.0,100,15.976081
149.4,100,16.153984
165.6,100,16.390188
182.6,100,16.622019
189.2,100,16.856937
172.8,100,17.089888
181.0,100,17.268698
164.8,100,17.503468
192.2,100,17.738484
195.4,100,17.974282
194.6,100,18.206368
186.8,100,18.385571
201.2,100,18.618324
162.2,100,18.852299
176.6,100,19.084696
191.2,100,19.262388
168.0,100,19.495848
212.6,100,19.729321
198.0,100,19.964794
177.4,100,20.199368
171.8,100,20.377386
178.6,100,20.610803
189.6,100,20.846235
196.8,100,21.078626
186.8,100,21.258571
213.0,100,21.492037
176.4,100,21.725269
194.2,100,21.957407
181.2,100,22.18979
196.8,100,22.371111
191.2,100,22.602333
209.8,100,22.834829
202.4,100,23.066701
138.4,100,23.242734
173.0,100,23.47735
176.4,100,23.710064
205.4,100,23.944219
189.2,100,24.178063
177.6,100,24.362015
156.4,100,24.592366
151.0,100,24.821103
131.0,100,25.056745
159.4,100,25.289994
121.8,100,25.470144
158.6,100,25.703971
185.0,100,25.940315
178.6,100,26.176894
180.0,100,26.355803
183.4,100,26.592604
182.6,100,26.827424
163.2,100,27.060746
175.6,100,27.295202
154.4,100,27.475828
173.8,100,27.705377
179.0,100,27.937162
173.0,100,28.171211
191.8,100,28.352004
193.8,100,28.583454
221.4,100,28.816801
207.8,100,29.04909
204.8,100,29.282005
192.4,100,29.460382
207.8,100,29.695926
218.4,100,29.932913
173.4,100,30.166869
213.6,100,30.346143
197.2,100,30.580863
