#{"t_start": 1700870808.2806988, "env_id": "multigrid-mapf-v0"}
r,l,t
109.4,200,4.637064
117.4,200,7.474262
120.8,200,9.880032
131.4,200,12.721782
137.8,200,15.130424
142.6,200,17.973756
160.0,200,20.398165
178.6,200,23.243643
154.4,200,26.101528
169.4,200,28.505695
150.2,200,31.424407
169.8,200,33.844193
171.4,200,36.682755
197.4,200,39.094335
205.0,200,41.919496
203.2,200,45.864373
232.0,200,48.703648
209.6,200,51.547578
257.6,200,53.977742
274.6,200,56.808415
268.6,200,59.319668
292.6,200,62.141953
311.0,200,64.5574
334.8,200,67.415523
306.2,200,70.278105
303.2,200,72.700447
333.6,200,75.565639
355.8,200,77.997235
324.8,200,80.84038
346.0,200,83.279497
422.0,200,86.205595
378.0,200,90.164405
405.2,200,93.017574
394.0,200,95.86207
384.4,200,98.28215
289.4,200,101.130977
405.4,200,103.563159
364.8,200,106.437066
400.2,200,108.846649
397.8,200,111.694226
335.0,200,114.624207
422.6,200,117.030133
368.2,200,119.845656
442.4,200,122.259768
297.6,200,125.095229
343.8,200,127.495532
408.8,200,131.904068
462.2,200,134.343419
495.2,200,137.191912
479.6,200,140.031187
508.2,200,142.545206
466.4,200,145.384054
358.6,200,147.801898
473.6,200,150.63939
451.8,200,153.05856
532.6,200,155.89842
533.2,200,158.734217
345.2,200,161.164832
347.0,200,164.003706
431.6,200,166.411461
543.2,200,169.309219
476.0,200,171.711246
477.2,200,176.088253
426.2,200,178.488559
423.6,200,181.312267
503.0,200,184.152309
463.6,200,186.536967
529.2,200,189.376719
460.4,200,191.760567
572.8,200,194.584905
403.6,200,197.058647
597.8,200,199.905481
497.6,200,202.727745
583.4,200,205.142029
528.2,200,208.009752
625.0,200,210.420781
661.0,200,213.243489
638.4,200,215.630508
416.0,200,219.989409
345.4,200,222.410068
328.8,200,225.287757
392.2,200,228.074171
474.2,200,230.471751
465.6,200,233.286494
503.8,200,235.679113
472.6,200,238.5176
448.8,200,240.941051
464.6,200,243.777008
429.0,200,246.615852
421.4,200,249.033211
348.0,200,251.930431
377.6,200,254.33813
292.2,200,257.154586
313.6,200,261.122374
351.0,200,263.960291
378.0,200,266.36862
367.6,200,269.18861
308.2,200,271.996027
393.2,200,274.418451
362.8,200,277.218192
384.4,200,279.683729
374.0,200,282.474114
313.6,200,284.856261
346.2,200,287.678973
366.8,200,290.47803
371.6,200,292.855756
350.0,200,295.658444
384.2,200,298.06157
386.4,200,300.854276
396.4,200,304.794058
299.2,200,307.645997
394.6,200,310.019219
400.6,200,312.79732
390.8,200,315.616438
365.6,200,318.0383
397.0,200,320.813236
374.4,200,323.195749
379.8,200,325.986258
392.4,200,328.39122
384.6,200,331.178078
381.6,200,333.96359
375.4,200,336.419373
260.4,200,339.187234
397.4,200,341.615469
225.4,200,344.43727
392.8,200,348.417161
380.6,200,351.25811
368.0,200,353.644656
399.4,200,356.454351
387.6,200,359.23519
358.0,200,361.609171
390.8,200,364.486081
393.0,200,366.876508
386.4,200,369.679431
394.8,200,372.048177
411.4,200,374.830264
400.2,200,377.596813
388.8,200,379.985143
399.8,200,382.760534
397.8,200,385.139695
397.2,200,389.445567
393.4,200,391.882385
398.0,200,394.669924
389.0,200,397.053117
398.0,200,399.836039
399.0,200,402.604919
397.6,200,404.995746
390.6,200,407.812043
310.8,200,410.195126
200.2,200,412.95816
198.4,200,415.334616
193.6,200,418.148453
196.2,200,421.014837
200.8,200,423.385487
199.8,200,426.135749
195.4,200,428.530869
200.0,200,432.854335
199.6,200,435.227539
200.4,200,438.014806
201.2,200,440.371505
193.4,200,443.15712
200.6,200,445.923163
198.0,200,448.394708
195.2,200,451.187099
196.4,200,453.602703
198.6,200,456.379667
199.4,200,458.760198
198.2,200,461.530715
195.2,200,464.369536
195.8,200,466.744688
196.6,200,469.555687
195.0,200,473.453294
191.6,200,476.303664
158.4,200,478.675312
184.4,200,481.452122
195.4,200,483.822025
188.2,200,486.599402
192.0,200,489.38855
183.8,200,491.750115
197.4,200,494.500828
200.0,200,496.934404
194.4,200,499.743163
190.8,200,502.109407
191.0,200,504.997231
197.8,200,507.825011
197.8,200,510.188369
199.4,200,512.92344
192.6,200,516.778164
183.6,200,519.545059
195.8,200,521.936978
199.4,200,524.70481
192.0,200,527.064662
196.6,200,529.869376
192.6,200,532.734556
199.2,200,535.100127
200.6,200,537.888116
196.4,200,540.283059
196.8,200,543.060249
192.8,200,545.440868
199.2,200,548.265948
198.8,200,551.04012
200.4,200,553.470815
200.6,200,556.299536
201.4,200,560.354779
197.6,200,563.179583
199.6,200,565.568018
200.0,200,568.386236
199.8,200,570.800504
195.0,200,573.586599
196.6,200,576.431547
199.0,200,578.81681
198.6,200,581.63556
200.8,200,584.028693
200.0,200,586.876392
199.8,200,589.341652
201.2,200,592.152735
200.0,200,594.961246
196.4,200,597.339921
199.6,200,601.693611
198.2,200,604.077398
200.8,200,606.894057
200.6,200,609.309077
201.2,200,612.133554
195.8,200,614.519571
202.2,200,617.330492
200.6,200,620.260284
200.6,200,622.652139
200.0,200,625.485349
200.4,200,627.883018
201.2,200,630.682773
199.2,200,633.088805
201.2,200,635.920135
200.4,200,638.738725
200.6,200,641.124412
200.4,200,645.535801
200.2,200,647.930603
201.8,200,650.813457
203.2,200,653.208139
199.2,200,656.015101
200.2,200,658.400059
199.6,200,661.236007
200.2,200,664.052421
200.6,200,666.449636
200.6,200,669.306082
199.8,200,671.697526
202.0,200,674.56958
200.6,200,676.985706
200.8,200,679.917528
201.6,200,682.71838
200.2,200,685.131123
200.8,200,689.471729
202.4,200,691.877479
200.6,200,694.730716
200.2,200,697.180345
201.6,200,699.975153
196.2,200,702.378077
201.2,200,705.203296
200.4,200,708.115723
201.2,200,710.508095
201.0,200,713.329499
200.8,200,715.71009
201.6,200,718.561826
200.4,200,720.984796
200.2,200,723.827833
200.8,200,726.627392
200.8,200,730.550142
200.6,200,733.387058
201.0,200,735.784266
204.4,200,738.660231
200.4,200,741.033841
200.4,200,743.877122
200.2,200,746.27653
200.6,200,749.104221
200.2,200,751.930665
203.8,200,754.33546
201.8,200,757.142254
200.8,200,759.572516
200.4,200,762.383112
201.6,200,764.766589
200.0,200,767.702343
201.0,200,770.531147
202.0,200,774.447905
200.2,200,777.245952
201.4,200,779.654615
200.6,200,782.484653
200.0,200,784.890918
200.8,200,787.706513
202.0,200,790.129189
200.2,200,792.94823
200.0,200,795.741187
202.0,200,798.208481
200.6,200,801.001379
201.0,200,803.383718
200.2,200,806.193129
201.2,200,808.57613
202.0,200,811.403653
200.4,200,815.709707
201.2,200,818.100395
200.2,200,820.949326
201.0,200,823.362066
201.2,200,826.197934
200.4,200,828.686145
200.8,200,831.516375
200.4,200,833.946391
200.8,200,836.775246
200.6,200,839.605402
201.0,200,842.006936
201.2,200,844.82181
200.2,200,847.238859
201.8,200,850.085208
200.2,200,852.489439
200.8,200,855.378178
201.2,200,859.733874
200.0,200,862.117522
201.0,200,864.874738
200.2,200,867.253378
201.6,200,870.016358
200.2,200,872.398671
200.2,200,875.148796
200.6,200,877.540436
201.2,200,880.34385
200.0,200,883.116591
200.6,200,885.529237
201.0,200,888.266839
206.2,200,890.63423
200.4,200,893.388405
200.4,200,895.800027
201.4,200,898.5846
200.2,200,902.82269
200.4,200,905.191939
200.4,200,907.948145
200.2,200,910.29965
201.4,200,913.066228
200.2,200,915.522429
202.4,200,918.263029
200.4,200,920.629956
200.0,200,923.351272
200.4,200,926.1113
201.2,200,928.468315
200.8,200,931.241205
200.0,200,933.618808
200.4,200,936.415993
200.6,200,938.780005
200.8,200,943.052086
200.6,200,945.883798
200.6,200,948.300264
200.6,200,951.06578
201.0,200,953.446595
200.0,200,956.213954
202.2,200,958.595585
202.4,200,961.356436
201.6,200,963.731343
200.6,200,966.458876
200.2,200,969.2235
200.4,200,971.625191
201.4,200,974.469668
