#{"t_start": 1700870808.277354, "env_id": "multigrid-mapf-v0"}
r,l,t
101.0,200,4.636204
106.8,200,7.473859
120.2,200,9.879567
135.4,200,12.72137
155.8,200,15.129999
124.8,200,17.973327
127.6,200,20.3977
131.8,200,23.243022
151.2,200,26.101155
145.2,200,28.505262
160.0,200,31.423717
164.4,200,33.84375
182.2,200,36.682374
186.2,200,39.09397
206.8,200,41.919065
216.2,200,45.863855
206.4,200,48.70315
235.6,200,51.546787
248.6,200,53.977312
226.0,200,56.807856
235.0,200,59.318966
246.8,200,62.141463
255.6,200,64.556941
290.0,200,67.415022
277.0,200,70.277601
314.0,200,72.699701
302.6,200,75.565191
276.6,200,77.996818
363.2,200,80.839926
381.6,200,83.279041
409.2,200,86.205072
376.0,200,90.164014
417.4,200,93.01704
353.4,200,95.861536
406.0,200,98.281812
442.0,200,101.130046
429.6,200,103.562629
443.4,200,106.436624
458.2,200,108.846208
429.0,200,111.693663
419.6,200,114.623834
451.0,200,117.029691
474.6,200,119.84517
482.8,200,122.259042
489.2,200,125.094786
481.2,200,127.495199
500.0,200,131.903743
491.8,200,134.343044
495.2,200,137.19148
488.4,200,140.03057
534.6,200,142.544831
421.2,200,145.383577
531.2,200,147.801475
397.6,200,150.638521
394.0,200,153.058066
414.4,200,155.897781
580.6,200,158.733767
404.4,200,161.164329
283.4,200,164.002919
482.6,200,166.410966
448.0,200,169.308727
645.6,200,171.710774
527.0,200,176.087758
507.6,200,178.48781
490.6,200,181.311884
421.4,200,184.151839
651.0,200,186.536497
480.4,200,189.376245
533.4,200,191.759646
580.0,200,194.584483
514.6,200,197.05821
636.0,200,199.905005
609.2,200,202.727233
645.0,200,205.141131
621.2,200,208.009227
550.2,200,210.420365
545.4,200,213.243057
392.8,200,215.630013
615.8,200,219.988848
624.4,200,222.409555
628.4,200,225.287264
579.0,200,228.073675
528.0,200,230.471272
603.4,200,233.285694
559.6,200,235.678731
583.4,200,238.51709
509.0,200,240.940566
488.0,200,243.776589
573.8,200,246.614892
526.0,200,249.032795
643.4,200,251.929945
605.8,200,254.337359
