#{"t_start": 1700870808.2908099, "env_id": "multigrid-mapf-v0"}
r,l,t
109.8,200,4.637584
112.0,200,7.475171
122.2,200,9.881083
136.4,200,12.722398
141.4,200,15.131307
152.6,200,17.974435
148.4,200,20.399269
154.2,200,23.244374
175.2,200,26.10244
157.4,200,28.584634
155.2,200,31.425202
170.6,200,33.844842
179.8,200,36.68371
188.8,200,39.095115
185.8,200,41.92061
195.2,200,45.865169
216.2,200,48.704964
222.8,200,51.54852
230.6,200,53.978602
213.2,200,56.888788
228.4,200,59.320484
266.0,200,62.142729
249.2,200,64.55842
250.6,200,67.416384
279.0,200,70.279284
231.6,200,72.701366
266.6,200,75.566765
270.8,200,77.998505
381.8,200,80.84137
391.4,200,83.358645
342.2,200,86.206771
354.4,200,90.16526
414.6,200,93.018853
402.0,200,95.862845
414.2,200,98.283156
436.4,200,101.131823
409.0,200,103.564068
402.2,200,106.438249
317.6,200,108.847642
256.2,200,111.695309
450.6,200,114.625233
534.2,200,117.034964
417.0,200,119.846598
485.0,200,122.260611
533.4,200,125.0965
372.2,200,127.496486
501.4,200,131.904943
452.6,200,134.34473
403.6,200,137.192907
215.4,200,140.032669
255.6,200,142.546458
290.2,200,145.384752
419.4,200,147.802834
476.2,200,150.640183
410.6,200,153.059771
417.2,200,155.899508
442.2,200,158.735208
463.6,200,161.166056
390.6,200,164.004547
470.0,200,166.412364
416.2,200,169.310353
551.4,200,171.711993
594.6,200,176.089201
499.2,200,178.489181
537.2,200,181.313326
479.6,200,184.153768
458.0,200,186.537755
458.6,200,189.377764
547.8,200,191.761303
581.6,200,194.585671
581.6,200,197.059779
496.4,200,199.906279
504.4,200,202.728812
484.8,200,205.143012
577.6,200,208.010667
590.0,200,210.4219
357.2,200,213.244361
438.0,200,215.631706
405.8,200,219.990415
395.2,200,222.411038
358.0,200,225.288739
442.8,200,228.074997
447.8,200,230.47701
380.2,200,233.287241
358.6,200,235.684391
339.2,200,238.518799
280.4,200,240.941957
357.2,200,243.778208
328.8,200,246.616809
303.2,200,249.034286
374.4,200,251.931549
379.2,200,254.338909
386.2,200,257.155768
369.8,200,261.123306
356.2,200,263.961257
375.8,200,266.369744
354.2,200,269.189295
348.6,200,271.997207
378.0,200,274.419609
387.4,200,277.218931
391.4,200,279.684795
391.4,200,282.474874
368.0,200,284.861707
363.6,200,287.680125
375.4,200,290.478922
359.4,200,292.856929
388.2,200,295.659484
381.6,200,298.062856
368.2,200,300.855529
380.6,200,304.794918
400.6,200,307.647196
390.4,200,310.020052
397.8,200,312.798352
360.2,200,315.617864
391.0,200,318.039263
392.8,200,320.814577
394.6,200,323.196754
369.6,200,325.987586
376.8,200,328.39247
397.0,200,331.179348
394.6,200,334.044176
388.2,200,336.42029
372.2,200,339.18792
376.0,200,341.616597
396.2,200,344.438102
397.8,200,348.418251
389.0,200,351.259072
389.8,200,353.645499
389.4,200,356.455248
382.6,200,359.236039
396.2,200,361.610278
385.0,200,364.487263
390.4,200,366.877395
398.8,200,369.680557
378.8,200,372.049018
371.0,200,374.831452
383.0,200,377.59796
391.4,200,379.98589
389.6,200,382.76161
402.4,200,385.14057
400.0,200,389.446584
372.2,200,391.883315
395.0,200,394.670882
389.4,200,397.054112
399.4,200,399.836715
382.6,200,402.60605
393.4,200,404.996765
398.8,200,407.812913
397.6,200,410.196083
400.0,200,412.958878
400.0,200,415.335433
391.8,200,418.229695
400.4,200,421.015715
399.0,200,423.386374
397.6,200,426.136794
400.4,200,428.531629
400.6,200,432.855278
398.4,200,435.228163
395.4,200,438.015995
399.4,200,440.372259
398.2,200,443.157952
398.2,200,446.004179
400.2,200,448.39563
398.0,200,451.188318
400.4,200,453.603779
395.8,200,456.380481
377.8,200,458.761391
396.6,200,461.531748
394.2,200,464.370754
394.6,200,466.745384
394.8,200,469.556853
393.0,200,473.534261
398.4,200,476.30456
395.6,200,478.676229
382.0,200,481.453201
378.6,200,483.822594
391.0,200,486.600429
393.2,200,489.389236
395.2,200,491.751307
399.0,200,494.502145
377.8,200,496.935376
396.8,200,499.744356
391.4,200,502.191117
398.6,200,504.998119
397.6,200,507.826265
398.2,200,510.189039
400.6,200,512.924407
395.4,200,516.778894
398.4,200,519.545879
400.0,200,521.938033
399.0,200,524.705549
395.0,200,527.065762
398.2,200,529.95121
398.2,200,532.735376
401.0,200,535.101344
397.4,200,537.88889
376.2,200,540.283789
401.4,200,543.061335
398.4,200,545.44159
392.8,200,548.266993
400.8,200,551.040866
401.0,200,553.471696
396.0,200,556.300782
400.2,200,560.355707
398.4,200,563.180753
398.2,200,565.568983
395.6,200,568.387196
396.6,200,570.801653
400.0,200,573.587704
401.6,200,576.432704
398.8,200,578.817503
401.0,200,581.636304
399.4,200,584.029939
400.0,200,586.877088
399.8,200,589.342423
399.8,200,592.153824
400.2,200,594.961881
399.6,200,597.3411
400.6,200,601.694486
400.2,200,604.078658
401.0,200,606.895262
399.6,200,609.309915
401.0,200,612.134711
399.4,200,614.520351
398.2,200,617.331294
400.8,200,620.261534
398.6,200,622.652993
400.6,200,625.486541
399.6,200,627.884227
399.4,200,630.683514
399.4,200,633.089987
400.0,200,635.92093
399.2,200,638.740051
400.0,200,641.125511
398.6,200,645.53675
400.6,200,648.012931
401.2,200,650.814631
400.4,200,653.208848
395.8,200,656.016278
398.4,200,658.400855
401.6,200,661.237127
401.0,200,664.053222
398.6,200,666.450459
401.0,200,669.307167
399.8,200,671.698362
401.6,200,674.570922
401.8,200,677.068408
401.6,200,679.918297
400.8,200,682.7194
399.4,200,685.131837
400.2,200,689.472481
400.4,200,691.878831
401.0,200,694.73196
400.0,200,697.181522
400.0,200,699.975808
