#{"t_start": 1700870808.2974555, "env_id": "multigrid-mapf-v0"}
r,l,t
107.6,200,4.637854
115.0,200,7.475832
122.4,200,9.881702
134.2,200,12.72344
132.2,200,15.132034
146.2,200,17.975117
145.2,200,20.399859
171.4,200,23.245
175.4,200,26.103434
156.2,200,28.585291
156.2,200,31.425756
166.6,200,33.845794
167.2,200,36.684149
183.4,200,39.096146
212.2,200,41.921164
221.6,200,45.866075
243.0,200,48.705781
242.6,200,51.549147
268.0,200,53.979533
289.6,200,56.88931
307.2,200,59.321028
301.0,200,62.143502
297.6,200,64.558993
358.8,200,67.417369
333.2,200,70.279937
331.8,200,72.702136
352.2,200,75.567619
405.8,200,77.999186
359.2,200,80.842366
373.0,200,83.35928
443.8,200,86.207429
416.6,200,90.166162
431.2,200,93.019556
489.4,200,95.86383
497.2,200,98.283923
482.2,200,101.13242
501.8,200,103.564962
556.6,200,106.438922
487.8,200,108.848744
537.4,200,111.774716
510.4,200,114.625967
577.8,200,117.035861
528.4,200,119.847372
507.8,200,122.261233
492.0,200,125.097146
391.2,200,127.49699
532.4,200,131.906018
530.0,200,134.345485
485.0,200,137.193776
644.8,200,140.111217
610.6,200,142.547174
607.4,200,145.385712
506.4,200,147.803502
412.6,200,150.640964
482.4,200,153.060481
508.6,200,155.900162
367.4,200,158.736178
516.0,200,161.166665
442.8,200,164.0051
281.0,200,166.491408
404.2,200,169.310959
435.4,200,171.71285
370.2,200,176.08983
369.8,200,178.489681
227.6,200,181.314
267.8,200,184.154329
406.8,200,186.538463
424.2,200,189.378381
408.4,200,191.761867
415.0,200,194.664901
456.4,200,197.060431
429.6,200,199.907094
297.6,200,202.729399
456.6,200,205.143518
360.0,200,208.011634
527.6,200,210.42259
518.2,200,213.245382
493.8,200,215.632353
557.0,200,219.99114
331.6,200,222.490743
547.6,200,225.289279
372.6,200,228.075792
466.0,200,230.477568
318.8,200,233.287733
516.8,200,235.685281
518.0,200,238.519542
528.8,200,240.942823
576.8,200,243.778811
522.4,200,246.617523
563.2,200,249.113663
497.4,200,251.932079
469.2,200,254.339515
576.8,200,257.156475
539.0,200,261.123917
569.4,200,263.962181
552.8,200,266.370443
555.2,200,269.190213
527.0,200,271.99789
539.4,200,274.420699
515.0,200,277.300297
561.4,200,279.685349
540.2,200,282.475507
589.4,200,284.862383
584.2,200,287.680845
556.4,200,290.479892
484.8,200,292.857676
524.6,200,295.660528
576.2,200,298.063604
593.0,200,300.856447
593.4,200,304.875275
592.4,200,307.647864
594.8,200,310.020767
569.2,200,312.799052
590.4,200,315.618539
579.8,200,318.04027
579.6,200,320.815298
547.0,200,323.197703
570.0,200,325.988262
589.8,200,328.393217
581.4,200,331.180421
575.2,200,334.044859
578.6,200,336.420863
598.8,200,339.188921
535.2,200,341.617128
594.8,200,344.438956
579.4,200,348.418939
641.2,200,351.2596
560.4,200,353.646333
584.6,200,356.455798
571.4,200,359.236991
567.4,200,361.690851
598.0,200,364.488012
600.6,200,366.878318
582.8,200,369.681223
597.4,200,372.049487
553.2,200,374.831881
548.4,200,377.598482
600.0,200,379.986647
596.6,200,382.76219
593.8,200,385.141114
600.6,200,389.526253
599.8,200,391.8839
