#{"t_start": 1700870808.30076, "env_id": "multigrid-mapf-v0"}
r,l,t
598.6,200,664.054304
594.4,200,666.451735
597.0,200,669.308112
599.0,200,671.699668
597.2,200,674.571893
595.6,200,677.069378
597.0,200,679.919621
595.4,200,682.720317
595.4,200,685.133171
597.2,200,689.473666
597.6,200,691.879813
598.0,200,694.733161
598.0,200,697.182365
599.4,200,699.977067
600.4,200,702.380316
600.8,200,705.205424
600.6,200,708.117833
600.6,200,710.510101
599.8,200,713.331362
595.8,200,715.712055
596.0,200,718.564025
595.0,200,720.986867
597.2,200,723.829834
597.4,200,726.629438
596.8,200,730.552351
594.0,200,733.389209
596.8,200,735.786034
597.8,200,738.662017
596.4,200,741.035814
598.2,200,743.879356
597.0,200,746.278472
599.4,200,749.106205
600.0,200,751.932684
594.0,200,754.337422
599.2,200,757.144422
600.8,200,759.574738
631.8,200,762.38525
597.4,200,764.850603
599.2,200,767.704585
599.0,200,770.53293
600.6,200,774.449844
596.6,200,777.24817
602.6,200,779.65681
598.8,200,782.486865
600.8,200,784.892987
599.4,200,787.708603
598.2,200,790.131438
600.4,200,792.950335
600.8,200,795.825226
601.6,200,798.210684
599.4,200,801.003448
599.8,200,803.385957
593.2,200,806.195001
598.4,200,808.578174
601.6,200,811.405714
643.6,200,815.711823
600.0,200,818.10259
599.8,200,820.951725
600.2,200,823.364269
599.6,200,826.282315
598.6,200,828.688284
596.2,200,831.518836
599.6,200,833.948699
599.8,200,836.777528
600.8,200,839.607411
601.2,200,842.0091
598.2,200,844.824029
600.4,200,847.240976
596.2,200,850.087524
601.2,200,852.491427
600.4,200,855.380219
600.6,200,859.736036
600.4,200,862.119384
610.2,200,864.876527
598.4,200,867.255404
600.6,200,870.018458
597.4,200,872.400501
597.0,200,875.150655
603.4,200,877.542616
610.4,200,880.345808
600.4,200,883.200411
599.2,200,885.531008
600.6,200,888.268771
602.6,200,890.636071
598.6,200,893.39022
599.2,200,895.802062
602.4,200,898.586496
603.4,200,902.824468
599.0,200,905.193644
597.2,200,907.950028
599.0,200,910.30143
601.8,200,913.149657
603.4,200,915.524001
600.4,200,918.264624
596.4,200,920.631604
601.4,200,923.352981
601.6,200,926.113028
600.2,200,928.470386
601.2,200,931.242874
599.0,200,933.620763
601.8,200,936.418015
601.8,200,938.781578
600.2,200,943.135564
600.6,200,945.88605
600.0,200,948.302411
599.8,200,951.067722
602.6,200,953.448588
597.8,200,956.216059
599.4,200,958.59753
600.2,200,961.358401
596.4,200,963.733239
598.6,200,966.460574
598.8,200,969.225505
597.2,200,971.709538
599.6,200,974.47156
599.8,200,976.829171
601.2,200,979.563037
598.6,200,981.915135
599.6,200,986.194376
600.4,200,988.938432
599.2,200,991.312222
602.4,200,994.096799
600.0,200,996.477027
600.0,200,999.253022
600.2,200,1001.699346
599.6,200,1004.425276
599.0,200,1006.795088
598.8,200,1009.583819
600.0,200,1012.346795
596.8,200,1014.704189
600.2,200,1017.466729
598.2,200,1019.818584
602.2,200,1022.572837
598.8,200,1024.959768
599.0,200,1029.304144
599.2,200,1032.078271
599.2,200,1034.454914
600.4,200,1037.24814
594.2,200,1039.604136
599.6,200,1042.379317
599.2,200,1044.773611
473.0,200,1047.54144
400.6,200,1049.918133
401.4,200,1052.689281
400.2,200,1055.466533
397.6,200,1057.928306
401.6,200,1060.689029
400.8,200,1063.060435
400.4,200,1065.843319
400.2,200,1069.702854
401.4,200,1072.46982
401.2,200,1075.218489
400.6,200,1077.58664
399.8,200,1080.379313
400.0,200,1082.737826
399.2,200,1085.504079
400.4,200,1087.933304
400.6,200,1090.711107
397.2,200,1093.088309
391.8,200,1095.868752
398.6,200,1098.614693
401.4,200,1101.001801
398.2,200,1103.792395
432.8,200,1106.168328
400.0,200,1108.940654
377.8,200,1112.771297
400.4,200,1115.514045
402.2,200,1118.38301
399.8,200,1120.714835
399.6,200,1123.480737
395.4,200,1125.869092
391.2,200,1128.65255
397.8,200,1131.041125
385.2,200,1133.823201
397.2,200,1136.184509
401.4,200,1138.999207
401.6,200,1141.779082
402.4,200,1144.106924
398.6,200,1146.949813
398.6,200,1149.310087
399.2,200,1153.595529
391.0,200,1155.966964
395.2,200,1158.742244
397.0,200,1161.504864
396.2,200,1163.822605
395.6,200,1166.590892
400.0,200,1168.975263
399.6,200,1171.709841
396.0,200,1174.069922
399.4,200,1176.886945
399.2,200,1179.258755
394.0,200,1182.013448
428.8,200,1184.793079
393.0,200,1187.144877
391.6,200,1189.91703
398.8,200,1192.305557
400.8,200,1196.56973
398.6,200,1198.921283
402.6,200,1201.691678
400.2,200,1204.541271
401.0,200,1206.919106
400.6,200,1209.64828
398.6,200,1211.997424
396.8,200,1214.774052
399.4,200,1217.125994
400.6,200,1219.858965
398.6,200,1222.231171
401.4,200,1224.984586
400.0,200,1227.762382
400.6,200,1230.109361
399.6,200,1232.95544
400.2,200,1235.430968
400.8,200,1239.810873
400.6,200,1242.217002
397.0,200,1244.984667
400.0,200,1247.820513
399.2,200,1250.237838
401.4,200,1253.046136
400.8,200,1255.436726
401.6,200,1258.28384
397.6,200,1260.685679
400.8,200,1263.499562
401.8,200,1265.979079
401.8,200,1268.767752
400.0,200,1271.599304
400.2,200,1273.997572
400.2,200,1276.827052
401.8,200,1280.731484
395.2,200,1283.546459
398.6,200,1285.946587
400.4,200,1288.76932
398.8,200,1291.594173
400.4,200,1293.973352
395.4,200,1296.86223
397.2,200,1299.245581
400.4,200,1302.070385
399.2,200,1304.475177
395.2,200,1307.28655
401.2,200,1309.688102
401.2,200,1312.469955
399.8,200,1315.300668
400.8,200,1317.658963
400.6,200,1320.474051
398.6,200,1324.405663
400.2,200,1327.315321
400.4,200,1329.696778
400.2,200,1332.511742
399.4,200,1335.3343
399.0,200,1337.71452
400.2,200,1340.541286
400.8,200,1342.925201
399.8,200,1345.751432
399.6,200,1348.203493
400.6,200,1351.089598
401.4,200,1353.542587
401.8,200,1356.365525
400.8,200,1359.2621
400.6,200,1361.677416
401.6,200,1364.489026
401.0,200,1368.352888
399.0,200,1371.196323
399.4,200,1373.59971
400.4,200,1376.450613
400.6,200,1379.283755
399.4,200,1381.69354
399.6,200,1384.504811
402.0,200,1386.971132
399.2,200,1389.808475
400.4,200,1392.224913
400.2,200,1395.037722
402.0,200,1397.478608
399.4,200,1400.279746
399.2,200,1403.10029
400.4,200,1405.502136
399.2,200,1409.826464
400.0,200,1412.213813
401.0,200,1415.032072
400.2,200,1417.419387
398.6,200,1420.293238
401.8,200,1423.128226
399.4,200,1425.552871
399.2,200,1428.364013
399.6,200,1430.768631
402.2,200,1433.604327
399.2,200,1435.970759
400.8,200,1438.769542
397.0,200,1441.162355
400.6,200,1443.961155
402.4,200,1446.793748
399.2,200,1449.202395
400.4,200,1453.64887
399.8,200,1456.016154
399.4,200,1458.818298
400.6,200,1461.20718
399.8,200,1464.007443
400.4,200,1466.825122
400.0,200,1469.222162
401.0,200,1472.03255
400.6,200,1474.415038
399.8,200,1477.241312
400.8,200,1479.63914
400.4,200,1482.552249
400.0,200,1484.933283
400.6,200,1487.736889
400.6,200,1490.556367
400.0,200,1494.456512
401.4,200,1497.278929
402.0,200,1499.676838
400.0,200,1502.501698
400.0,200,1504.911706
400.8,200,1507.728259
399.4,200,1510.558886
401.0,200,1512.936269
400.4,200,1515.802266
403.2,200,1518.180152
399.4,200,1520.974388
401.8,200,1523.380384
400.0,200,1526.197598
399.2,200,1528.597277
401.0,200,1531.41248
401.2,200,1534.252493
400.8,200,1538.141377
400.6,200,1540.956964
400.8,200,1543.354022
401.2,200,1546.260095
400.0,200,1548.654641
399.4,200,1551.465623
401.0,200,1554.299858
400.4,200,1556.696046
400.8,200,1559.493399
400.2,200,1561.901271
400.4,200,1564.719939
401.0,200,1567.136961
400.6,200,1569.947259
399.8,200,1572.351064
400.2,200,1575.163353
399.4,200,1578.026049
400.2,200,1581.913774
400.6,200,1584.718397
399.4,200,1587.121042
400.4,200,1589.909156
401.6,200,1592.313981
400.6,200,1595.130927
401.8,200,1597.958117
399.6,200,1600.340792
400.4,200,1603.14875
400.0,200,1605.589362
400.8,200,1608.488817
400.6,200,1610.915311
401.0,200,1613.718481
400.2,200,1616.083362
401.2,200,1618.902651
400.8,200,1623.243097
400.0,200,1625.645039
400.2,200,1628.458808
400.8,200,1630.867162
400.8,200,1633.685252
400.8,200,1636.08828
399.4,200,1638.905088
400.6,200,1641.786233
400.6,200,1644.150128
400.6,200,1646.991216
401.0,200,1649.405782
400.4,200,1652.207122
401.2,200,1654.579948
400.2,200,1657.392451
400.0,200,1659.786053
401.4,200,1662.638144
400.2,200,1666.960229
401.0,200,1669.368857
400.8,200,1672.272096
400.6,200,1674.648947
399.4,200,1677.494325
400.4,200,1679.945365
401.0,200,1682.799395
401.6,200,1685.660084
402.0,200,1688.077781
400.0,200,1690.982415
400.8,200,1693.402256
400.6,200,1696.231899
399.8,200,1698.67756
400.6,200,1701.530555
401.0,200,1704.021156
400.4,200,1706.87148
400.6,200,1711.203677
402.0,200,1713.593157
398.6,200,1716.443608
402.0,200,1718.874951
401.8,200,1721.708641
401.2,200,1724.105887
400.4,200,1726.903863
401.4,200,1729.778135
399.8,200,1732.188758
400.8,200,1735.088927
401.2,200,1737.511564
400.0,200,1740.371485
401.6,200,1742.763993
400.4,200,1745.569513
401.8,200,1747.951332
399.4,200,1752.355905
401.0,200,1755.128926
399.4,200,1757.520113
400.6,200,1760.327196
401.8,200,1762.721907
401.4,200,1765.522378
400.8,200,1768.037122
402.2,200,1770.850601
402.6,200,1773.690455
400.6,200,1776.089967
417.2,200,1778.890442
401.0,200,1781.299111
401.2,200,1784.093511
399.0,200,1786.484285
399.6,200,1789.274116
400.2,200,1791.677393
398.6,200,1795.989161
402.0,200,1798.799256
401.8,200,1801.275581
400.2,200,1804.12061
398.6,200,1806.538024
400.2,200,1809.32847
400.2,200,1811.705462
399.6,200,1814.501817
400.0,200,1817.31983
402.4,200,1819.713493
400.0,200,1822.511168
400.6,200,1824.934393
400.2,200,1827.781147
400.4,200,1830.25993
401.4,200,1833.100602
399.6,200,1837.044436
400.8,200,1839.872936
399.2,200,1842.673208
400.2,200,1845.073674
396.8,200,1847.922189
401.0,200,1850.336658
400.6,200,1853.179355
400.4,200,1855.566224
400.6,200,1858.437672
398.4,200,1861.274814
400.0,200,1863.793067
399.8,200,1866.571242
400.8,200,1868.929036
400.8,200,1871.701204
400.4,200,1874.086889
400.6,200,1876.8558
400.6,200,1880.675679
401.2,200,1883.429617
401.2,200,1886.203006
401.0,200,1888.625161
401.0,200,1891.430685
401.2,200,1893.942057
399.6,200,1896.71434
402.0,200,1899.122149
400.4,200,1901.935882
399.4,200,1904.700699
400.6,200,1907.075385
398.4,200,1909.856359
400.4,200,1912.207297
400.4,200,1914.971358
399.4,200,1917.314141
400.8,200,1920.09066
398.8,200,1924.013721
401.2,200,1926.837744
400.2,200,1929.646271
401.4,200,1932.017035
400.4,200,1934.783424
400.8,200,1937.15757
401.8,200,1939.936813
401.4,200,1942.302106
400.8,200,1945.055462
400.6,200,1947.79982
400.2,200,1950.175456
400.8,200,1952.932483
401.0,200,1955.416761
400.2,200,1958.20668
400.8,200,1960.577247
400.6,200,1964.899762
401.0,200,1967.318643
400.8,200,1970.120507
400.8,200,1972.925187
400.0,200,1975.338519
400.0,200,1978.179929
401.6,200,1980.605149
400.6,200,1983.394811
400.4,200,1985.808416
401.6,200,1988.675938
401.0,200,1991.414141
400.2,200,1993.781781
401.0,200,1996.586662
400.0,200,1998.973967
403.2,200,2001.734056
400.4,200,2004.114131
400.8,200,2008.426112
400.4,200,2010.814516
400.8,200,2013.562347
401.8,200,2016.302992
401.4,200,2018.779763
399.8,200,2021.507023
401.0,200,2023.882811
401.6,200,2026.711117
400.6,200,2029.134887
402.2,200,2031.938707
401.2,200,2034.699814
400.0,200,2037.090585
400.2,200,2039.847796
400.4,200,2042.23771
400.2,200,2045.002461
399.4,200,2047.377698
400.4,200,2051.732079
400.2,200,2054.117491
400.4,200,2056.944601
401.8,200,2059.734924
400.4,200,2062.138102
400.8,200,2064.929273
400.6,200,2067.340261
400.6,200,2070.164576
400.6,200,2072.545673
400.4,200,2075.367648
399.2,200,2078.179244
400.0,200,2080.56867
402.4,200,2083.493344
400.2,200,2085.906396
401.8,200,2088.730955
400.6,200,2092.637161
401.6,200,2095.425565
400.6,200,2097.803997
400.6,200,2100.618214
400.6,200,2103.437976
399.8,200,2105.834978
400.8,200,2108.613236
400.4,200,2111.032081
400.2,200,2113.81532
400.6,200,2116.294829
402.6,200,2119.123683
400.2,200,2121.948104
400.0,200,2124.374688
400.2,200,2127.169223
400.4,200,2129.537988
400.0,200,2132.401063
400.4,200,2136.356992
400.2,200,2139.139291
400.4,200,2141.534188
401.0,200,2144.361976
400.4,200,2147.266271
402.4,200,2149.660635
400.8,200,2152.455317
400.6,200,2154.807778
400.4,200,2157.639596
400.2,200,2160.041559
400.0,200,2162.832959
400.4,200,2165.645864
401.4,200,2168.04692
400.6,200,2170.884554
400.8,200,2173.288352
400.8,200,2177.618869
400.0,200,2180.093642
400.8,200,2182.906526
402.0,200,2185.318361
400.2,200,2188.127531
400.6,200,2190.904162
400.6,200,2193.31451
402.0,200,2196.154356
400.6,200,2198.574198
400.2,200,2201.391678
400.0,200,2203.746051
400.2,200,2206.561523
400.8,200,2209.387338
400.8,200,2211.860141
402.2,200,2214.676771
400.2,200,2217.056957
400.2,200,2221.383855
402.0,200,2223.766412
400.4,200,2226.555321
401.6,200,2228.964952
400.2,200,2231.790383
401.2,200,2234.618123
400.4,200,2236.991463
401.0,200,2239.823818
400.6,200,2242.224295
400.6,200,2245.078494
400.6,200,2247.573693
400.4,200,2250.406795
401.4,200,2253.22994
400.6,200,2255.596135
400.4,200,2258.42143
401.2,200,2260.814938
400.8,200,2265.142851
401.2,200,2267.536452
400.2,200,2270.351882
400.4,200,2272.692778
401.6,200,2275.450134
400.8,200,2278.363113
401.4,200,2280.741926
400.4,200,2283.580693
400.8,200,2285.919389
400.2,200,2288.743951
400.4,200,2291.144338
400.6,200,2293.939918
400.4,200,2296.768068
400.4,200,2299.175265
401.2,200,2302.00948
400.6,200,2305.911518
399.8,200,2308.72394
400.2,200,2311.182412
401.0,200,2314.015938
400.0,200,2316.398078
401.2,200,2319.215143
400.8,200,2322.010946
400.0,200,2324.404803
401.0,200,2327.251482
400.4,200,2329.656851
402.0,200,2332.461104
401.2,200,2334.843843
400.2,200,2337.679701
400.2,200,2340.428947
400.8,200,2342.945249
400.2,200,2345.77367
401.2,200,2349.684756
401.0,200,2352.504499
400.4,200,2354.904529
401.2,200,2357.776393
401.2,200,2360.174427
402.0,200,2362.965777
400.8,200,2365.769034
401.0,200,2368.192236
400.4,200,2371.018389
400.0,200,2373.41222
400.4,200,2376.318607
400.0,200,2378.742498
400.2,200,2381.546486
400.2,200,2384.361787
401.4,200,2386.780172
401.2,200,2389.543316
403.4,200,2393.451547
402.0,200,2396.253307
401.0,200,2398.630743
401.2,200,2401.475033
400.6,200,2403.845892
400.8,200,2406.634912
400.2,200,2409.432693
400.4,200,2411.906687
400.2,200,2414.731845
401.4,200,2417.145344
400.8,200,2419.946917
400.0,200,2422.346351
401.2,200,2425.179786
401.0,200,2427.963236
400.2,200,2430.353796
401.2,200,2434.704666
401.6,200,2437.11969
401.0,200,2439.935093
400.6,200,2442.343998
400.2,200,2445.24601
402.0,200,2447.625602
401.8,200,2450.41893
400.6,200,2453.226346
401.0,200,2455.626403
400.4,200,2458.477077
401.2,200,2460.869609
400.4,200,2463.686528
402.0,200,2466.062794
401.0,200,2468.859512
401.6,200,2471.681147
400.8,200,2474.067432
400.0,200,2478.497985
400.2,200,2480.877172
401.2,200,2483.700843
400.4,200,2486.101214
404.2,200,2488.91893
400.2,200,2491.325582
400.4,200,2494.101037
400.6,200,2496.894836
400.4,200,2499.285044
401.4,200,2502.078685
400.4,200,2504.484089
400.2,200,2507.304935
400.6,200,2509.692047
400.8,200,2512.572254
400.6,200,2515.39646
400.6,200,2519.351945
401.2,200,2522.151371
401.2,200,2524.546351
401.4,200,2527.387017
400.4,200,2529.770112
401.0,200,2532.603983
401.2,200,2535.007299
401.0,200,2537.837573
401.6,200,2540.649581
400.6,200,2543.045704
400.8,200,2545.954176
401.8,200,2548.366428
400.8,200,2551.151966
400.0,200,2553.534862
401.2,200,2556.346975
400.2,200,2559.19118
400.2,200,2563.091564
400.4,200,2565.900279
400.0,200,2568.287174
400.2,200,2571.096843
400.4,200,2573.508634
400.6,200,2576.336916
401.0,200,2578.817683
400.4,200,2581.622958
402.2,200,2584.426031
400.4,200,2586.841885
400.6,200,2589.671851
403.2,200,2592.0896
400.8,200,2594.887607
400.6,200,2597.274983
400.0,200,2600.121098
400.4,200,2602.920227
401.6,200,2606.859379
400.6,200,2609.672456
400.4,200,2612.145525
400.4,200,2614.960357
400.4,200,2617.372973
400.0,200,2620.174587
401.0,200,2622.604671
400.4,200,2625.388784
400.2,200,2628.247162
405.0,200,2630.661661
401.6,200,2633.479568
402.0,200,2635.873584
401.2,200,2638.685101
400.4,200,2641.070657
400.6,200,2643.903926
400.2,200,2648.294487
400.4,200,2650.682308
400.6,200,2653.495078
402.0,200,2655.910003
400.2,200,2658.72455
401.4,200,2661.134798
401.4,200,2663.983851
400.8,200,2666.365554
401.4,200,2669.176176
402.6,200,2672.000745
400.2,200,2674.364292
400.6,200,2677.169433
400.4,200,2679.619985
400.6,200,2682.403932
400.6,200,2684.796665
400.0,200,2687.618208
400.4,200,2691.937047
401.0,200,2694.326782
400.2,200,2697.163029
400.6,200,2699.552537
402.6,200,2702.401017
400.6,200,2704.782826
403.8,200,2707.621585
400.4,200,2710.009526
400.4,200,2712.926561
400.2,200,2715.743393
400.2,200,2718.138587
400.0,200,2720.951495
403.0,200,2723.370455
400.2,200,2726.154391
400.6,200,2728.550351
401.2,200,2731.361702
401.2,200,2735.685667
400.2,200,2738.101491
401.6,200,2740.884512
400.4,200,2743.264785
405.4,200,2746.051624
400.6,200,2748.501924
400.4,200,2751.310006
400.2,200,2753.666728
400.0,200,2756.471174
401.0,200,2759.28798
401.0,200,2761.666335
403.2,200,2764.508241
401.0,200,2766.873982
401.2,200,2769.688743
401.8,200,2772.090216
402.2,200,2776.421324
400.6,200,2779.209395
400.2,200,2781.72312
401.8,200,2784.526906
402.6,200,2786.923958
400.0,200,2789.728895
401.0,200,2792.119558
401.2,200,2794.93671
400.6,200,2797.337046
400.4,200,2800.174479
400.6,200,2803.001411
400.2,200,2805.386652
400.0,200,2808.208095
400.6,200,2810.586127
400.2,200,2813.514552
400.2,200,2815.914254
400.0,200,2820.245275
400.4,200,2823.076358
400.2,200,2825.452698
400.0,200,2828.25194
400.6,200,2830.646766
400.4,200,2833.452841
417.2,200,2835.863976
400.6,200,2838.698206
400.8,200,2841.093343
400.6,200,2843.888522
400.4,200,2846.774736
400.8,200,2849.187548
400.0,200,2851.983452
400.8,200,2854.378157
400.0,200,2857.186955
400.4,200,2861.086091
400.2,200,2863.894435
400.0,200,2866.730054
402.4,200,2869.126507
400.6,200,2871.954327
404.0,200,2874.363449
401.2,200,2877.195898
400.0,200,2879.585163
400.8,200,2882.482209
400.4,200,2884.875339
400.2,200,2887.639881
400.0,200,2890.460119
401.8,200,2892.80031
400.0,200,2895.585445
401.0,200,2897.959264
400.6,200,2900.706174
400.4,200,2904.590033
400.2,200,2907.362173
401.2,200,2910.09955
400.8,200,2912.483732
402.6,200,2915.356194
401.2,200,2917.72722
400.6,200,2920.449001
401.6,200,2922.821819
406.4,200,2925.630854
400.2,200,2927.986042
400.6,200,2930.763787
400.6,200,2933.51693
400.4,200,2935.86563
400.2,200,2938.618969
401.2,200,2941.029361
400.8,200,2943.794511
400.0,200,2947.77737
400.6,200,2950.54106
400.2,200,2953.321496
400.8,200,2955.667354
400.6,200,2958.463356
400.2,200,2960.776915
400.6,200,2963.530578
400.4,200,2965.91202
400.2,200,2968.701077
400.6,200,2971.060954
406.0,200,2973.819559
400.8,200,2976.627447
401.6,200,2979.06343
400.6,200,2981.97343
402.0,200,2984.365142
400.2,200,2988.730034
400.4,200,2991.135216
401.2,200,2993.975993
400.2,200,2996.803717
400.4,200,2999.214371
401.4,200,3002.082974
400.8,200,3004.488074
400.4,200,3007.306242
400.0,200,3009.720243
400.4,200,3012.517748
401.2,200,3014.900435
400.2,200,3017.799919
400.2,200,3020.605458
400.6,200,3023.019158
400.6,200,3025.844868
400.4,200,3028.251597
400.4,200,3032.624049
400.2,200,3035.036198
400.4,200,3037.883671
400.2,200,3040.668663
400.4,200,3043.033664
403.4,200,3045.843803
401.2,200,3048.233029
401.0,200,3051.180706
401.8,200,3053.61335
400.2,200,3056.411148
400.8,200,3058.809977
401.2,200,3061.603673
401.0,200,3064.459587
400.2,200,3066.88341
400.0,200,3069.757901
400.0,200,3072.196379
400.0,200,3076.551341
400.4,200,3078.96427
400.2,200,3081.736185
400.6,200,3084.600957
400.8,200,3086.965553
400.2,200,3089.746547
400.6,200,3092.11553
400.8,200,3094.90176
400.2,200,3097.279032
401.0,200,3100.077301
400.2,200,3102.481838
400.6,200,3105.277643
400.8,200,3108.04426
400.6,200,3110.406111
400.6,200,3113.191211
400.2,200,3117.142275
400.0,200,3120.02707
400.0,200,3122.445364
400.2,200,3125.219991
400.6,200,3127.975637
400.6,200,3130.360391
402.4,200,3133.145862
400.2,200,3135.507754
402.6,200,3138.292981
400.4,200,3140.664958
400.2,200,3143.476264
400.4,200,3145.883684
400.6,200,3148.662663
400.2,200,3151.426429
400.6,200,3153.951608
400.6,200,3156.739323
400.6,200,3160.699982
400.8,200,3163.492133
400.2,200,3165.917894
400.2,200,3168.693572
400.6,200,3171.466682
400.4,200,3173.843109
400.2,200,3176.616272
400.6,200,3178.992119
400.8,200,3181.782375
400.4,200,3184.173553
400.0,200,3187.067318
400.0,200,3189.413787
401.2,200,3192.220132
400.2,200,3195.041079
400.0,200,3197.434122
458.6,200,3201.806218
400.8,200,3204.221781
400.0,200,3207.041534
400.2,200,3209.420868
401.2,200,3212.211926
400.4,200,3215.006916
400.4,200,3217.365582
400.4,200,3220.168301
400.6,200,3222.631701
400.2,200,3225.41852
402.0,200,3227.78442
400.2,200,3230.556255
400.0,200,3232.951258
400.2,200,3235.765129
400.6,200,3238.563076
401.6,200,3240.939658
402.2,200,3245.281766
400.4,200,3247.706006
400.6,200,3250.499571
