#{"t_start": 1701718977.0954385, "env_id": "multigrid-mapf-v0"}
r,l,t
291.63,1000,203.457926
323.49,1000,379.308775
294.45,1000,534.977237
108.6,1000,850.981794
179.91,1000,1049.894541
223.9,1000,1252.825029
206.91,1000,1553.543082
152.29,1000,1721.614694
307.96,1000,1912.656911
204.54,1000,2246.086385
220.25,1000,2402.660472
234.78,1000,2555.365799
235.77,1000,2792.22384
312.24,1000,3005.33161
267.9,1000,3206.542174
336.0,1000,3451.2475
310.1,1000,3602.912659
50.7,1000,3731.543161
251.28,1000,4039.212414
213.36,1000,4210.06222
252.74,1000,4384.888726
110.71,1000,4652.315168
157.28,1000,4831.127186
214.48,1000,5016.430091
263.99,1000,5196.271369
339.29,1000,5515.339934
240.98,1000,5643.588138
257.69,1000,5776.860536
227.71,1000,6025.997165
253.04,1000,6234.524134
235.1,1000,6436.720984
297.5,1000,6695.944013
177.53,1000,6816.388421
151.92,1000,7009.545866
330.43,1000,7349.574364
202.4,1000,7548.081109
271.04,1000,7677.673395
344.34,1000,7931.616391
373.63,1000,8128.651858
200.12,1000,8328.538927
197.75,1000,8607.591748
294.45,1000,8727.425874
250.56,1000,8920.291568
256.8,1000,9249.667822
201.07,1000,9450.052641
211.42,1000,9576.176318
392.03,1000,9832.965811
365.38,1000,10034.200518
242.31,1000,10233.52291
220.93,1000,10432.918602
227.21,1000,10630.202943
100.03,1000,10784.764398
200.02,1000,10985.827014
176.01,1000,11313.934694
121.82,1000,11458.002924
222.25,1000,11587.448093
100.33,1000,11878.725193
151.35,1000,12082.019807
88.12,1000,12278.921568
160.72,1000,12508.580413
200.0,1000,12675.183181
144.01,1000,12881.582344
61.29,1000,13207.076173
51.2,1000,13344.037315
200.02,1000,13492.663002
53.73,1000,13762.129234
51.51,1000,13964.825757
41.6,1000,14139.732049
100.02,1000,14408.561959
208.8,1000,14550.276155
114.41,1000,14715.262888
168.0,1000,15019.103962
180.91,1000,15192.158153
200.01,1000,15392.619646
200.0,1000,15568.015629
255.22,1000,15890.518791
100.14,1000,16089.743035
300.0,1000,16268.435056
248.8,1000,16605.784161
200.0,1000,16781.19638
148.8,1000,16978.763014
140.83,1000,17295.037993
300.0,1000,17498.016547
245.63,1000,17707.155895
199.21,1000,17994.947594
50.41,1000,18183.444065
152.81,1000,18367.695292
61.12,1000,18705.073115
100.01,1000,18901.388597
151.2,1000,19072.083
151.2,1000,19351.778314
200.0,1000,19552.999894
200.0,1000,19757.245156
200.0,1000,20026.275118
148.83,1000,20158.45684
223.1,1000,20357.204381
99.91,1000,20692.020849
200.0,1000,20900.75446
181.63,1000,21105.803508
100.1,1000,21253.770952
200.0,1000,21581.88982
0.02,1000,21781.990452
140.01,1000,21981.799226
0.0,1000,22281.966173
200.0,1000,22442.648753
100.0,1000,22619.700581
250.4,1000,22943.044497
100.1,1000,23154.020564
100.12,1000,23343.968107
100.1,1000,23652.100479
259.1,1000,23833.791106
238.4,1000,24040.141521
180.4,1000,24342.688384
0.13,1000,24543.436083
100.0,1000,24711.885939
200.0,1000,24967.303275
200.0,1000,25136.199888
200.0,1000,25277.190265
200.0,1000,25580.997804
148.71,1000,25725.138568
68.0,1000,25906.501709
34.41,1000,26183.233829
63.3,1000,26366.653223
200.0,1000,26537.102065
200.0,1000,26671.000656
51.3,1000,26949.026547
53.51,1000,27093.54654
100.0,1000,27281.191097
199.91,1000,27557.877715
297.6,1000,27695.912525
199.91,1000,27876.751295
100.1,1000,28137.713465
251.11,1000,28334.003948
10.01,1000,28488.061571
234.4,1000,28760.507638
268.0,1000,28898.833493
251.5,1000,29056.235333
10.04,1000,29376.925387
10.02,1000,29546.981565
10.02,1000,29744.040891
