#{"t_start": 1701718977.1821206, "env_id": "multigrid-mapf-v0"}
r,l,t
211.6,1000,203.56345
497.85,1000,379.348963
402.72,1000,535.298784
119.41,1000,851.096539
200.8,1000,1050.003885
251.73,1000,1252.935188
252.64,1000,1553.659045
208.32,1000,1721.696408
201.92,1000,1912.766883
183.37,1000,2246.196599
187.68,1000,2402.702561
189.75,1000,2555.41169
191.44,1000,2792.344008
64.16,1000,3005.453854
101.52,1000,3206.654113
158.23,1000,3451.36464
282.96,1000,3602.948906
196.88,1000,3731.580373
218.39,1000,4039.32744
255.6,1000,4210.167804
163.84,1000,4385.003301
260.22,1000,4652.414172
259.76,1000,4831.244958
246.53,1000,5016.535925
255.76,1000,5196.390579
275.34,1000,5515.451383
171.49,1000,5643.628657
308.67,1000,5776.897546
315.35,1000,6026.114826
201.85,1000,6234.64192
179.87,1000,6436.835192
225.79,1000,6695.974151
210.0,1000,6816.426356
91.28,1000,7009.661477
101.15,1000,7349.690416
191.73,1000,7548.127628
218.72,1000,7677.704198
243.86,1000,7931.728951
128.01,1000,8128.764609
293.61,1000,8328.654969
252.13,1000,8607.623976
198.43,1000,8727.525472
109.49,1000,8920.519175
120.68,1000,9249.782886
100.04,1000,9450.159722
156.85,1000,9576.203681
100.01,1000,9833.07708
10.0,1000,10034.318645
200.02,1000,10233.638028
200.0,1000,10432.970779
35.75,1000,10630.265049
182.02,1000,10784.87401
200.0,1000,10985.939873
99.91,1000,11314.163546
178.4,1000,11458.036007
29.63,1000,11587.492674
116.93,1000,11878.839055
200.03,1000,12082.130931
148.81,1000,12278.971776
48.83,1000,12508.62901
200.03,1000,12675.300755
148.82,1000,12881.700266
2.42,1000,13207.190091
200.02,1000,13344.07696
200.0,1000,13492.770582
200.12,1000,13762.241825
200.03,1000,13964.939394
100.01,1000,14139.775909
200.01,1000,14408.66555
200.03,1000,14550.321428
214.43,1000,14715.3821
104.92,1000,15019.148839
100.01,1000,15192.277546
100.0,1000,15392.727221
175.23,1000,15568.108865
100.03,1000,15890.63534
100.0,1000,16090.055821
200.0,1000,16268.550883
200.0,1000,16605.894015
100.0,1000,16781.305243
100.0,1000,16978.876536
140.83,1000,17295.144714
200.0,1000,17498.133626
200.0,1000,17707.270155
148.03,1000,17995.065844
50.41,1000,18183.547701
100.02,1000,18367.807529
100.0,1000,18705.186121
200.0,1000,18901.441061
200.0,1000,19072.307476
0.0,1000,19351.896623
100.0,1000,19553.115444
200.0,1000,19757.366308
100.0,1000,20026.31077
120.81,1000,20158.566699
200.0,1000,20357.307858
0.0,1000,20692.13117
200.0,1000,20900.872377
200.0,1000,21105.913562
200.0,1000,21253.809004
0.0,1000,21582.002866
0.0,1000,21782.113053
200.0,1000,21981.908482
200.0,1000,22282.002033
100.0,1000,22442.767823
0.0,1000,22619.80228
100.0,1000,22943.160879
52.02,1000,23154.145215
100.03,1000,23344.070552
100.0,1000,23652.208981
200.0,1000,23833.906814
200.0,1000,24040.251145
100.0,1000,24342.797417
15.2,1000,24543.546221
200.0,1000,24711.931535
200.0,1000,24967.393152
100.0,1000,25136.253543
176.01,1000,25277.238027
27.23,1000,25581.044262
0.0,1000,25725.183867
68.0,1000,25906.575651
0.0,1000,26183.273185
148.8,1000,26366.765026
100.0,1000,26537.146494
0.0,1000,26671.045492
200.0,1000,26949.130563
199.9,1000,27093.627702
100.0,1000,27281.302984
200.0,1000,27557.925465
200.0,1000,27696.029247
4.8,1000,27876.86044
200.0,1000,28137.827707
0.01,1000,28334.051903
51.2,1000,28488.204641
0.03,1000,28760.620547
0.23,1000,28898.881103
0.05,1000,29056.347892
0.01,1000,29377.026622
75.24,1000,29547.098535
0.06,1000,29744.087191
100.0,1000,30009.347878
0.01,1000,30210.229166
0.04,1000,30353.211388
100.03,1000,30624.788923
10.4,1000,30768.539813
100.01,1000,30950.240816
100.0,1000,31251.278944
100.01,1000,31394.356879
100.01,1000,31559.338828
100.03,1000,31741.569357
100.01,1000,32064.519818
96.02,1000,32242.78137
100.01,1000,32376.59503
64.01,1000,32607.794782
0.04,1000,32807.376241
100.01,1000,33011.103427
100.0,1000,33273.956979
0.01,1000,33411.921819
100.03,1000,33552.346005
100.03,1000,33877.999852
0.01,1000,34073.797424
0.03,1000,34217.873002
0.03,1000,34450.519794
0.03,1000,34650.761366
0.03,1000,34849.9211
0.03,1000,35127.264282
100.03,1000,35268.149692
100.03,1000,35411.411995
100.01,1000,35723.070572
51.2,1000,35928.348333
100.01,1000,36073.606882
100.01,1000,36277.834908
62.08,1000,36463.89537
100.11,1000,36669.195561
100.13,1000,36868.541586
100.0,1000,37131.387508
0.01,1000,37254.425695
0.0,1000,37408.900332
100.03,1000,37741.796344
0.01,1000,37932.43305
0.01,1000,38080.258607
0.02,1000,38292.54953
0.02,1000,38462.269911
0.0,1000,38663.527801
48.8,1000,38947.078527
0.0,1000,39091.450054
0.02,1000,39248.104718
0.03,1000,39575.298642
0.0,1000,39774.98577
100.11,1000,39933.415485
100.0,1000,40142.326819
0.0,1000,40314.179694
100.11,1000,40529.181339
0.0,1000,40846.870243
48.83,1000,40970.370498
107.13,1000,41118.040828
109.53,1000,41442.426672
12.0,1000,41642.678318
0.01,1000,41804.790714
0.02,1000,41929.813419
199.61,1000,42224.765368
0.01,1000,42426.941744
199.71,1000,42628.570496
0.0,1000,42848.544481
0.01,1000,43003.202177
182.3,1000,43202.68611
0.01,1000,43530.538404
100.0,1000,43701.317773
199.71,1000,43816.449529
192.0,1000,44080.108908
0.01,1000,44276.95117
145.6,1000,44476.364829
152.0,1000,44738.600735
200.0,1000,44852.826847
152.8,1000,45012.969513
55.2,1000,45345.868135
93.6,1000,45542.946461
60.03,1000,45697.629392
89.02,1000,45917.950797
51.23,1000,46115.01925
0.03,1000,46317.902789
0.01,1000,46599.156546
0.01,1000,46733.016592
0.01,1000,46868.035887
100.01,1000,47050.549181
100.03,1000,47397.101946
0.01,1000,47556.978848
0.03,1000,47708.13133
0.0,1000,47949.726469
37.63,1000,48147.757434
0.02,1000,48333.937989
0.0,1000,48550.440088
0.0,1000,48674.722426
47.2,1000,48800.000789
0.02,1000,49017.470428
0.03,1000,49155.991303
0.0,1000,49335.922551
0.0,1000,49619.522539
40.8,1000,49820.122312
0.0,1000,49988.844698
0.02,1000,50210.18636
0.03,1000,50365.343513
0.0,1000,50554.177968
0.0,1000,50879.128153
0.0,1000,51034.723521
76.0,1000,51175.396892
0.0,1000,51488.516214
0.0,1000,51688.502351
0.02,1000,51887.651705
51.21,1000,52018.507694
