#{"t_start": 1701718977.2680666, "env_id": "multigrid-mapf-v0"}
r,l,t
100.0,1000,23834.024052
100.0,1000,24040.363026
100.0,1000,24342.917863
100.0,1000,24543.658133
68.8,1000,24711.974848
100.0,1000,24967.467897
100.0,1000,25136.299644
0.0,1000,25277.288909
100.0,1000,25581.094849
100.0,1000,25725.245921
16.8,1000,25906.663559
100.0,1000,26183.317198
100.0,1000,26366.888264
100.0,1000,26537.196176
100.0,1000,26671.094521
95.2,1000,26949.23013
53.6,1000,27093.717088
100.0,1000,27281.413388
100.0,1000,27558.074753
0.0,1000,27696.137701
100.0,1000,27876.964962
48.8,1000,28137.939687
100.0,1000,28334.097331
88.0,1000,28488.248899
53.92,1000,28760.731148
100.0,1000,28898.924819
100.0,1000,29056.466163
0.0,1000,29377.126318
0.0,1000,29547.217107
0.0,1000,29744.140046
100.0,1000,30009.461474
100.0,1000,30210.337015
100.0,1000,30353.254724
100.0,1000,30624.836286
48.8,1000,30768.583515
100.0,1000,30950.356916
0.0,1000,31251.344347
100.0,1000,31394.399727
0.0,1000,31559.443954
100.0,1000,31741.687478
52.8,1000,32064.633188
100.0,1000,32242.82659
100.0,1000,32376.627298
91.2,1000,32607.842484
100.0,1000,32807.456943
100.0,1000,33011.22168
84.0,1000,33274.000715
100.0,1000,33411.967763
0.0,1000,33552.411299
0.02,1000,33878.12096
74.4,1000,34073.908721
0.0,1000,34217.915601
100.0,1000,34450.561859
100.0,1000,34650.838772
0.0,1000,34850.030169
0.0,1000,35127.306995
0.03,1000,35268.196233
100.0,1000,35411.464622
0.0,1000,35723.188423
47.82,1000,35928.461411
50.22,1000,36073.647422
0.0,1000,36277.974419
100.0,1000,36464.127565
0.03,1000,36669.311852
0.03,1000,36868.654932
99.91,1000,37131.415426
88.48,1000,37254.47042
100.0,1000,37409.01296
0.0,1000,37741.909333
0.0,1000,37932.482404
0.0,1000,38080.295268
0.0,1000,38292.594451
100.0,1000,38462.386016
2.98,1000,38663.642031
100.0,1000,38947.121804
100.0,1000,39091.554774
0.01,1000,39248.152053
100.0,1000,39575.414762
99.82,1000,39775.101054
0.0,1000,39933.453656
0.02,1000,40142.370195
0.0,1000,40314.274543
0.01,1000,40529.310876
100.0,1000,40846.916317
0.0,1000,40970.402738
100.0,1000,41118.156879
100.0,1000,41442.504472
100.0,1000,41642.790808
0.0,1000,41804.828349
83.3,1000,41929.853065
0.0,1000,42224.878156
0.0,1000,42427.061167
0.02,1000,42628.685557
100.0,1000,42848.572549
100.0,1000,43003.315443
0.01,1000,43202.800086
0.0,1000,43530.655295
99.91,1000,43701.369316
0.02,1000,43816.477312
0.01,1000,44080.224654
0.03,1000,44277.06283
100.0,1000,44476.480438
0.0,1000,44738.627488
100.0,1000,44852.864991
100.0,1000,45013.083382
0.0,1000,45345.978241
0.0,1000,45543.05706
0.0,1000,45697.668189
0.0,1000,45918.053066
0.0,1000,46115.13556
100.0,1000,46318.016563
0.0,1000,46599.203585
0.0,1000,46733.06378
0.0,1000,46868.076039
0.0,1000,47050.787868
0.0,1000,47397.221996
0.0,1000,47557.024459
0.0,1000,47708.240238
0.0,1000,47949.791094
0.0,1000,48147.868918
0.0,1000,48333.994465
0.0,1000,48550.483118
0.0,1000,48674.756682
0.0,1000,48800.054675
0.0,1000,49017.519466
0.0,1000,49156.03245
0.0,1000,49336.067226
0.0,1000,49619.639729
0.0,1000,49820.23425
0.0,1000,49988.894794
0.0,1000,50210.289462
0.0,1000,50365.395133
0.0,1000,50554.299248
0.0,1000,50879.239963
0.0,1000,51034.761931
0.0,1000,51175.440671
0.0,1000,51488.631049
0.0,1000,51688.615963
0.0,1000,51887.755599
0.0,1000,52018.539847
