#{"t_start": 1701718977.2959332, "env_id": "multigrid-mapf-v0"}
r,l,t
205.54,1000,203.696677
384.88,1000,379.406686
494.1,1000,535.418094
176.89,1000,851.256389
255.82,1000,1050.150535
134.6,1000,1253.074686
366.01,1000,1553.81723
343.12,1000,1721.834133
244.93,1000,1912.916348
120.0,1000,2246.345616
177.02,1000,2402.762337
314.07,1000,2555.484147
171.92,1000,2792.50265
76.13,1000,3005.614995
208.06,1000,3206.808645
342.02,1000,3451.50776
151.36,1000,3603.000482
152.72,1000,3731.637648
169.52,1000,4039.478613
87.58,1000,4210.303323
163.0,1000,4385.15535
210.9,1000,4652.54393
248.48,1000,4831.395522
368.8,1000,5016.671115
125.85,1000,5196.658526
228.66,1000,5515.592177
243.84,1000,5643.690302
92.71,1000,5776.941587
183.92,1000,6026.267749
213.85,1000,6234.795077
125.92,1000,6436.989243
49.5,1000,6696.023331
148.81,1000,6816.49287
100.73,1000,7009.816295
248.8,1000,7349.847501
117.5,1000,7548.189906
200.06,1000,7677.743183
226.41,1000,7931.877346
54.63,1000,8128.911785
147.57,1000,8328.812325
155.22,1000,8607.659492
154.53,1000,8727.759847
149.6,1000,8920.6673
152.51,1000,9249.931645
203.12,1000,9450.300775
200.73,1000,9576.2415
253.92,1000,9833.234882
153.93,1000,10034.466578
89.18,1000,10233.790887
200.71,1000,10433.031322
268.82,1000,10630.416631
203.0,1000,10785.023855
228.74,1000,10986.093321
178.75,1000,11314.308205
153.74,1000,11458.081484
185.47,1000,11587.545958
58.8,1000,11878.993411
299.85,1000,12082.294133
121.02,1000,12279.043901
191.38,1000,12508.781471
162.58,1000,12675.449943
200.03,1000,12881.8541
148.83,1000,13207.332487
200.03,1000,13344.123164
100.7,1000,13492.913533
202.41,1000,13762.514996
200.01,1000,13965.094075
100.01,1000,14139.836726
10.33,1000,14408.816128
100.73,1000,14550.405061
66.3,1000,14715.539143
100.02,1000,15019.207672
100.7,1000,15192.432865
124.35,1000,15392.860787
78.4,1000,15568.509278
200.0,1000,15890.795672
200.01,1000,16090.212912
100.7,1000,16268.704556
200.7,1000,16606.032958
287.21,1000,16781.445773
100.02,1000,16979.034695
100.7,1000,17295.30002
115.04,1000,17498.299811
220.3,1000,17707.432259
100.0,1000,17995.224479
150.43,1000,18183.697715
100.01,1000,18367.956083
100.0,1000,18705.33342
100.03,1000,18901.512422
100.0,1000,19072.375473
0.0,1000,19352.04721
100.0,1000,19553.264803
100.0,1000,19757.521202
100.0,1000,20026.359308
200.0,1000,20158.712032
100.0,1000,20357.454913
25.52,1000,20692.293294
200.0,1000,20901.040536
200.0,1000,21106.058554
200.0,1000,21253.865555
100.0,1000,21582.163123
100.0,1000,21782.277024
200.0,1000,21982.273058
200.0,1000,22282.05218
100.0,1000,22442.932689
100.0,1000,22619.934154
200.0,1000,22943.308161
100.0,1000,23154.313868
158.96,1000,23344.205037
100.0,1000,23652.352167
200.0,1000,23834.065045
38.4,1000,24040.402555
200.0,1000,24342.959317
200.0,1000,24543.698681
200.0,1000,24711.994653
28.8,1000,24967.490099
200.0,1000,25136.317327
75.2,1000,25277.302652
200.0,1000,25581.112836
89.6,1000,25725.263634
148.8,1000,25906.697351
34.4,1000,26183.334398
200.0,1000,26366.927767
51.23,1000,26537.211656
200.0,1000,26671.109833
200.0,1000,26949.270697
146.31,1000,27093.743031
200.0,1000,27281.456902
0.0,1000,27558.091226
200.0,1000,27696.178724
100.0,1000,27876.997436
200.0,1000,28137.977286
200.0,1000,28334.114365
200.0,1000,28488.266196
200.0,1000,28760.767678
200.0,1000,28898.938495
0.01,1000,29056.506867
172.73,1000,29377.163679
0.0,1000,29547.252697
0.01,1000,29744.158201
100.0,1000,30009.616008
53.95,1000,30210.371388
66.42,1000,30353.271389
100.03,1000,30624.852851
0.03,1000,30768.600198
59.23,1000,30950.396318
100.02,1000,31251.363605
100.03,1000,31394.413708
100.04,1000,31559.483401
100.02,1000,31741.722261
52.81,1000,32064.673215
96.03,1000,32242.841861
100.02,1000,32376.638772
100.01,1000,32607.863045
0.03,1000,32807.48359
20.21,1000,33011.257206
0.01,1000,33274.020471
0.03,1000,33411.987723
0.01,1000,33552.431884
0.03,1000,33878.160901
0.01,1000,34073.942893
0.03,1000,34217.930298
0.02,1000,34450.582792
0.01,1000,34650.861959
0.0,1000,34850.070884
0.01,1000,35127.320622
0.01,1000,35268.212037
0.02,1000,35411.479922
9.63,1000,35723.347463
0.02,1000,35928.502641
0.0,1000,36073.665826
0.01,1000,36277.989835
0.0,1000,36464.169208
0.0,1000,36669.352167
0.0,1000,36868.69356
0.0,1000,37131.423462
64.02,1000,37254.485285
0.0,1000,37409.05021
17.62,1000,37741.945047
0.0,1000,37932.498939
0.0,1000,38080.310414
0.0,1000,38292.609498
27.13,1000,38462.422738
0.0,1000,38663.678695
0.0,1000,38947.135174
0.0,1000,39091.592597
0.0,1000,39248.169272
0.0,1000,39575.455665
0.0,1000,39775.137836
0.0,1000,39933.471603
0.0,1000,40142.38886
0.03,1000,40314.305475
0.0,1000,40529.355097
46.4,1000,40846.930256
0.0,1000,40970.41745
51.2,1000,41118.191713
39.2,1000,41442.525897
12.0,1000,41642.826464
0.0,1000,41804.838776
0.0,1000,41929.886652
0.0,1000,42224.918459
0.0,1000,42427.100584
0.02,1000,42628.720456
0.0,1000,42848.581222
0.0,1000,43003.350935
17.6,1000,43202.837072
0.0,1000,43530.689693
35.91,1000,43701.383542
0.0,1000,43816.484573
0.0,1000,44080.266092
0.0,1000,44277.098722
0.0,1000,44476.522978
100.0,1000,44738.636392
100.0,1000,44852.879682
0.0,1000,45013.125377
0.0,1000,45346.017507
0.0,1000,45543.096266
0.0,1000,45697.680525
0.0,1000,45918.089533
0.02,1000,46115.17257
0.0,1000,46318.055502
100.0,1000,46599.222967
0.03,1000,46733.076605
74.43,1000,46868.089042
0.0,1000,47050.82746
0.01,1000,47397.260332
30.43,1000,47557.038632
32.8,1000,47708.276553
