#{"t_start": 1701718977.211033, "env_id": "multigrid-mapf-v0"}
r,l,t
10.0,1000,34450.536028
56.08,1000,34650.791169
22.34,1000,34849.956154
10.28,1000,35127.278626
110.0,1000,35268.165081
110.0,1000,35411.429181
110.0,1000,35723.106433
110.0,1000,35928.387581
110.0,1000,36073.622233
110.0,1000,36277.944428
109.99,1000,36463.935803
43.2,1000,36669.231148
40.8,1000,36868.57586
110.0,1000,37131.394403
12.83,1000,37254.440785
110.0,1000,37408.938005
109.91,1000,37741.829803
109.81,1000,37932.449806
0.23,1000,38080.273421
24.0,1000,38292.565126
29.36,1000,38462.309588
109.91,1000,38663.565458
109.82,1000,38947.092334
39.52,1000,39091.484238
5.12,1000,39248.122952
0.0,1000,39575.339415
110.0,1000,39775.027215
0.7,1000,39933.430627
51.78,1000,40142.337759
61.19,1000,40314.207178
110.0,1000,40529.225404
112.16,1000,40846.885059
110.0,1000,40970.382168
110.0,1000,41118.078889
110.0,1000,41442.455005
53.92,1000,41642.713928
140.96,1000,41804.802613
110.09,1000,41929.82839
19.2,1000,42224.803048
0.0,1000,42426.978133
103.54,1000,42628.610976
179.74,1000,42848.552133
0.01,1000,43003.24123
0.01,1000,43202.726126
0.01,1000,43530.577893
110.09,1000,43701.336801
63.82,1000,43816.456113
0.0,1000,44080.15169
0.0,1000,44276.985
0.0,1000,44476.403021
58.8,1000,44738.608937
110.09,1000,44852.839734
110.0,1000,45013.007389
65.32,1000,45345.90319
0.0,1000,45542.985085
110.0,1000,45697.640987
110.0,1000,45917.985187
110.0,1000,46115.056426
110.0,1000,46317.939768
110.0,1000,46599.169895
110.0,1000,46733.030496
27.92,1000,46868.048424
110.0,1000,47050.587293
10.18,1000,47397.139647
10.0,1000,47556.994569
3.28,1000,47708.166942
6.48,1000,47949.749941
54.96,1000,48147.798403
10.0,1000,48333.958369
10.0,1000,48550.455088
10.0,1000,48674.737597
30.14,1000,48800.018044
0.0,1000,49017.48629
0.0,1000,49156.006034
0.0,1000,49335.937127
0.0,1000,49619.564297
0.0,1000,49820.161268
0.0,1000,49988.860036
0.0,1000,50210.220478
0.0,1000,50365.358578
0.0,1000,50554.21563
0.0,1000,50879.164817
0.0,1000,51034.736295
0.0,1000,51175.412552
0.0,1000,51488.552484
0.0,1000,51688.540905
0.0,1000,51887.684511
0.0,1000,52018.516119
