#{"t_start": 1701718977.124759, "env_id": "multigrid-mapf-v0"}
r,l,t
259.18,1000,203.495929
241.58,1000,379.321129
319.24,1000,535.227849
263.71,1000,851.021154
170.59,1000,1049.93203
197.71,1000,1252.858186
71.64,1000,1553.5801
313.85,1000,1721.647078
235.94,1000,1912.692997
81.02,1000,2246.12366
80.89,1000,2402.673033
10.0,1000,2555.378073
90.0,1000,2792.264521
123.14,1000,3005.370066
53.92,1000,3206.580464
57.54,1000,3451.286016
143.52,1000,3602.924587
100.8,1000,3731.555008
10.0,1000,4039.252302
118.48,1000,4210.099699
152.08,1000,4384.925263
205.04,1000,4652.348135
161.52,1000,4831.16309
282.0,1000,5016.465783
197.6,1000,5196.313118
200.8,1000,5515.374051
186.49,1000,5643.599393
199.91,1000,5776.868727
116.02,1000,6026.038103
100.05,1000,6234.562763
174.83,1000,6436.756756
197.6,1000,6695.955114
151.21,1000,6816.403096
200.0,1000,7009.582606
200.0,1000,7349.614234
285.6,1000,7548.095955
300.0,1000,7677.680414
137.61,1000,7931.655303
92.11,1000,8128.689692
187.96,1000,8328.577524
96.42,1000,8607.603144
110.0,1000,8727.460039
59.63,1000,8920.32783
10.01,1000,9249.706811
59.23,1000,9450.089979
55.91,1000,9576.188573
10.21,1000,9833.002682
99.6,1000,10034.238828
110.03,1000,10233.562941
10.01,1000,10432.939374
110.01,1000,10630.221221
110.02,1000,10784.799512
97.23,1000,10985.86632
110.03,1000,11313.970137
110.02,1000,11458.012767
10.0,1000,11587.461378
110.01,1000,11878.763963
110.02,1000,12082.055062
58.81,1000,12278.936844
110.03,1000,12508.594795
102.82,1000,12675.223825
110.01,1000,12881.622522
110.01,1000,13207.110389
110.0,1000,13344.049754
10.02,1000,13492.699817
165.84,1000,13762.163096
110.01,1000,13964.864515
110.0,1000,14139.748257
110.0,1000,14408.597586
10.01,1000,14550.28908
75.6,1000,14715.300749
26.83,1000,15019.118751
110.0,1000,15192.200523
182.83,1000,15392.655963
110.02,1000,15568.044954
210.0,1000,15890.5552
110.0,1000,16089.783646
110.02,1000,16268.470232
110.0,1000,16605.82301
146.03,1000,16781.233102
10.0,1000,16978.802691
110.0,1000,17295.073147
110.0,1000,17498.056435
110.0,1000,17707.190671
210.0,1000,17994.987235
10.0,1000,18183.479431
210.0,1000,18367.736426
210.0,1000,18705.111431
10.0,1000,18901.404697
210.0,1000,19072.102053
210.0,1000,19351.818648
210.0,1000,19553.035619
210.0,1000,19757.282134
182.64,1000,20026.288367
110.0,1000,20158.496255
184.43,1000,20357.238554
109.93,1000,20692.058288
209.91,1000,20900.79091
210.0,1000,21105.841172
63.92,1000,21253.786243
110.0,1000,21581.925672
198.81,1000,21782.032422
109.91,1000,21981.836546
110.0,1000,22281.976247
150.82,1000,22442.685709
30.45,1000,22619.731462
200.0,1000,22943.083053
100.0,1000,23154.061228
200.0,1000,23344.000364
56.82,1000,23652.138774
100.02,1000,23833.828459
200.0,1000,24040.174842
200.0,1000,24342.726039
199.9,1000,24543.472756
0.0,1000,24711.900452
100.0,1000,24967.340439
200.0,1000,25136.218641
0.0,1000,25277.20773
100.0,1000,25581.010988
100.0,1000,25725.153063
200.0,1000,25906.5286
200.0,1000,26183.245046
200.0,1000,26366.691558
200.0,1000,26537.114355
200.0,1000,26671.018771
95.2,1000,26949.058257
0.03,1000,27093.572474
200.0,1000,27281.227833
200.0,1000,27557.891801
48.8,1000,27695.947825
200.0,1000,27876.788587
199.9,1000,28137.747298
