#{"t_start": 1700945687.7910657, "env_id": "multigrid-mapf-v0"}
r,l,t
63.4,200,255.283438
63.2,200,257.284256
75.0,200,259.374148
73.0,200,261.445654
76.8,200,263.476538
63.0,200,265.569145
64.8,200,267.664244
66.4,200,269.725403
63.4,200,273.343119
79.0,200,275.422416
65.8,200,277.480587
79.4,200,279.559247
65.8,200,281.634449
76.0,200,283.677094
70.4,200,285.737928
77.6,200,287.776057
73.6,200,289.847056
75.6,200,291.964956
76.6,200,294.033711
79.4,200,296.12121
79.6,200,298.147263
76.8,200,300.260798
79.4,200,302.309006
76.8,200,306.018752
79.6,200,308.035136
77.4,200,310.098256
80.2,200,312.136544
79.4,200,314.241467
79.6,200,316.405807
78.8,200,318.4118
77.2,200,320.475541
77.8,200,322.531945
79.2,200,324.626086
76.8,200,326.6514
78.8,200,328.709445
80.0,200,330.781338
79.0,200,332.815404
79.6,200,334.898782
77.2,200,337.011851
79.4,200,340.662843
78.2,200,342.694037
77.8,200,344.774545
78.6,200,346.841441
79.8,200,348.953513
80.4,200,351.03626
78.6,200,353.02896
79.4,200,355.093189
79.6,200,357.148516
80.0,200,359.234683
80.6,200,361.333498
80.4,200,363.401048
80.0,200,365.468576
80.6,200,367.505449
80.0,200,369.580346
80.2,200,373.176679
80.6,200,375.237194
80.0,200,377.24373
80.0,200,379.321576
79.4,200,381.351412
80.4,200,383.504203
79.6,200,385.557361
80.2,200,387.575075
79.8,200,389.645984
80.2,200,391.670973
80.2,200,393.730748
80.0,200,395.737228
79.6,200,397.818129
79.6,200,399.886235
79.6,200,401.907252
79.2,200,403.992128
79.6,200,407.689379
79.2,200,409.763805
80.2,200,411.824335
79.6,200,413.881955
80.2,200,415.938778
80.2,200,418.039397
80.2,200,420.094225
79.8,200,422.121429
79.6,200,424.177646
80.8,200,426.233424
80.4,200,428.378887
80.2,200,430.382232
80.0,200,432.447564
79.0,200,434.518148
79.8,200,436.556786
79.8,200,438.631084
80.4,200,442.268537
80.2,200,444.343322
80.8,200,446.380113
80.8,200,448.431116
79.8,200,450.512206
80.2,200,452.659942
80.8,200,454.776953
80.4,200,456.825284
80.4,200,458.927601
80.2,200,460.983518
80.4,200,463.081131
80.2,200,465.151708
80.4,200,467.268194
80.0,200,469.330603
80.2,200,471.365206
80.4,200,475.111455
80.4,200,477.152741
80.0,200,479.247657
80.2,200,481.254816
80.0,200,483.347331
80.4,200,485.36835
80.0,200,487.455258
80.2,200,489.53826
80.2,200,491.530499
80.0,200,493.594561
80.4,200,495.637578
80.0,200,497.788385
81.0,200,499.826632
80.4,200,501.898354
80.4,200,503.962935
80.6,200,505.988039
80.2,200,509.701773
80.6,200,511.742922
81.2,200,513.794711
80.4,200,515.83249
80.6,200,517.897313
80.6,200,520.009326
80.0,200,522.066471
80.2,200,524.120068
80.6,200,526.13183
80.4,200,528.204202
80.4,200,530.242634
80.8,200,532.314673
81.4,200,534.341444
81.0,200,536.397016
80.4,200,538.488114
80.8,200,540.473379
80.4,200,544.255628
81.2,200,546.261049
80.8,200,548.318494
80.4,200,550.377254
80.8,200,552.455297
80.4,200,554.47052
80.8,200,556.527548
81.2,200,558.579762
80.0,200,560.59332
80.8,200,562.658536
81.0,200,564.775409
80.8,200,566.857493
80.4,200,568.910586
80.2,200,570.995739
81.0,200,573.080858
80.6,200,576.733789
80.8,200,578.819163
80.6,200,580.862308
81.6,200,582.927091
81.4,200,584.971171
82.4,200,587.090868
82.2,200,589.211119
81.0,200,591.292114
82.4,200,593.362997
82.8,200,595.395364
82.0,200,597.494224
83.8,200,599.526734
82.6,200,601.617828
83.8,200,603.642302
85.4,200,605.709122
84.6,200,607.768772
84.8,200,611.365053
85.4,200,613.536924
85.2,200,615.543682
87.2,200,617.628165
86.2,200,619.660706
85.8,200,621.751816
85.8,200,623.793977
87.6,200,625.895426
87.0,200,627.959925
93.6,200,630.038771
90.8,200,632.127714
93.6,200,634.251151
91.2,200,636.333375
100.6,200,638.377857
90.2,200,640.469152
91.0,200,644.133271
96.6,200,646.167139
98.4,200,648.25663
100.2,200,650.322316
100.6,200,652.405591
102.2,200,654.4506
104.6,200,656.549139
98.8,200,658.6491
106.8,200,660.705947
123.2,200,662.781671
109.6,200,664.813335
118.0,200,666.879247
125.6,200,668.918931
122.0,200,670.990979
127.8,200,673.036675
126.6,200,675.156641
