#{"t_start": 1700953977.7727566, "env_id": "multigrid-mapf-v0"}
r,l,t
0.4,1000,13.364509
1.0,1000,24.395369
0.0,1000,34.951622
0.4,1000,54.186327
1.0,1000,65.941926
0.8,1000,78.468723
1.4,1000,98.422826
2.0,1000,110.170124
2.8,1000,121.053023
5.0,1000,140.406557
14.0,1000,151.803934
93.8,1000,163.89268
169.2,1000,184.207049
195.6,1000,195.105247
196.6,1000,205.786613
200.0,1000,225.262397
220.6,1000,237.206444
297.0,1000,249.129654
378.6,1000,269.153143
395.0,1000,280.054701
396.4,1000,291.385154
397.0,1000,310.327109
395.8,1000,321.660561
400.0,1000,333.657847
399.8,1000,345.328037
400.0,1000,365.587862
400.0,1000,376.38085
399.6,1000,387.506287
399.2,1000,408.134912
400.2,1000,420.653088
399.2,1000,431.835173
401.2,1000,451.354
400.0,1000,462.48225
400.4,1000,473.760284
400.2,1000,493.278095
400.0,1000,505.463818
400.8,1000,516.627409
401.8,1000,536.885215
401.8,1000,547.969398
405.0,1000,558.792175
410.8,1000,578.558029
420.2,1000,591.407586
507.2,1000,602.880314
617.0,1000,622.404349
751.4,1000,633.401984
785.8,1000,644.510546
794.0,1000,664.817818
797.2,1000,676.76562
797.8,1000,688.326388
796.0,1000,699.758561
796.8,1000,719.569866
796.2,1000,730.447734
798.4,1000,741.331841
798.8,1000,761.51103
797.8,1000,773.619334
799.4,1000,785.149218
799.2,1000,804.425306
797.8,1000,815.40602
798.6,1000,826.438599
799.4,1000,847.802359
800.0,1000,859.446396
803.2,1000,871.140428
