#{"t_start": 1701461088.849357, "env_id": "multigrid-mapf-v0"}
r,l,t
80.02,1000,16.517151
80.03,1000,30.085193
66.11,1000,44.095266
109.95,1000,57.103831
149.0,1000,70.838171
134.74,1000,84.385952
146.03,1000,97.56825
251.61,1000,111.233867
390.84,1000,123.917035
220.46,1000,137.415688
261.21,1000,150.347527
320.94,1000,164.002904
182.59,1000,177.696425
285.71,1000,190.445982
409.85,1000,202.687928
408.35,1000,215.711352
543.29,1000,228.796732
520.42,1000,241.803789
546.89,1000,254.729886
415.76,1000,267.440051
414.38,1000,280.897829
476.18,1000,293.205161
311.54,1000,307.027086
412.8,1000,319.175582
641.05,1000,332.423209
364.24,1000,408.26731
439.87,1000,421.444095
502.88,1000,434.173359
412.49,1000,448.051272
352.52,1000,461.336056
455.69,1000,474.993847
533.52,1000,487.897787
429.12,1000,500.774191
473.68,1000,514.465239
361.85,1000,526.76101
396.31,1000,539.203879
423.61,1000,552.350594
432.08,1000,564.816229
359.18,1000,578.545981
363.76,1000,591.311274
456.72,1000,603.768208
356.62,1000,617.619478
352.83,1000,632.02561
205.53,1000,645.541649
257.1,1000,659.138756
311.98,1000,672.841155
541.12,1000,685.509214
370.67,1000,698.630788
444.42,1000,711.446241
576.24,1000,725.111441
414.24,1000,799.234034
237.85,1000,811.940594
380.32,1000,825.631147
363.12,1000,839.256406
401.52,1000,852.549905
365.79,1000,864.549439
532.4,1000,877.894015
507.6,1000,891.261252
566.91,1000,905.183096
525.12,1000,918.313614
500.72,1000,930.901534
500.08,1000,943.765491
267.26,1000,957.361323
557.12,1000,969.881659
558.41,1000,984.426095
402.8,1000,996.955995
319.1,1000,1010.891955
472.42,1000,1023.968513
441.68,1000,1037.799341
360.22,1000,1050.403533
382.17,1000,1063.453341
494.88,1000,1076.152692
378.14,1000,1088.558308
559.52,1000,1100.979483
549.6,1000,1113.191863
336.72,1000,1186.386993
322.4,1000,1200.37643
463.52,1000,1213.762895
372.09,1000,1227.102126
472.56,1000,1240.693525
261.6,1000,1253.153946
250.3,1000,1266.358242
289.03,1000,1280.23517
124.22,1000,1292.50952
450.0,1000,1306.549738
356.24,1000,1320.139408
456.72,1000,1332.546469
599.92,1000,1346.625376
448.8,1000,1359.980528
420.0,1000,1373.375379
364.8,1000,1386.48375
510.4,1000,1400.186093
316.0,1000,1413.881229
371.04,1000,1426.322134
500.8,1000,1438.685922
362.22,1000,1451.895557
256.16,1000,1464.865808
321.12,1000,1477.314003
273.58,1000,1490.216723
338.48,1000,1502.300943
305.12,1000,1577.394481
259.04,1000,1590.4735
237.8,1000,1604.681603
285.44,1000,1617.327215
256.08,1000,1630.988751
207.92,1000,1644.455116
304.24,1000,1658.95781
200.08,1000,1671.972082
312.56,1000,1685.203813
248.88,1000,1698.856103
252.88,1000,1712.466682
275.44,1000,1725.771856
105.12,1000,1738.049557
341.76,1000,1751.341815
274.32,1000,1764.777787
209.55,1000,1776.351174
206.67,1000,1790.764304
327.28,1000,1803.428418
253.36,1000,1816.156292
132.56,1000,1829.855207
184.83,1000,1843.541009
