#{"t_start": 1700862707.2772567, "env_id": "multigrid-mapf-v0"}
r,l,t
613.6,1000,4.230907
677.8,1000,6.456619
958.4,1000,8.673498
765.2,1000,10.893481
1053.8,1000,13.132037
1312.8,1000,15.294605
1207.8,1000,17.5099
1407.2,1000,19.748457
1406.4,1000,21.975821
1826.6,1000,24.22769
2086.4,1000,26.39875
2115.6,1000,28.598564
2502.6,1000,30.838149
2285.4,1000,33.087821
2285.8,1000,35.355818
2480.4,1000,37.511027
2514.8,1000,39.783054
2536.8,1000,42.064656
2666.0,1000,44.275092
2503.8,1000,46.543338
2819.4,1000,48.815777
2547.4,1000,50.990005
2808.4,1000,53.213008
2858.2,1000,55.441111
3077.2,1000,57.66522
2901.4,1000,67.433234
3069.4,1000,69.594341
2899.4,1000,71.77593
2910.4,1000,73.996915
2871.2,1000,76.228092
2943.6,1000,78.427654
2942.0,1000,80.548245
2938.4,1000,82.77408
2964.6,1000,85.006946
2977.2,1000,87.258422
2950.0,1000,89.46433
2953.8,1000,91.77894
2945.4,1000,93.925945
2963.4,1000,96.09116
2965.0,1000,98.30002
2970.2,1000,100.562831
2952.8,1000,102.745763
2973.0,1000,104.944183
2960.6,1000,107.151107
2979.4,1000,109.379333
2983.8,1000,111.601168
2980.6,1000,113.806362
2984.4,1000,115.977352
2993.6,1000,118.210668
2990.8,1000,120.489202
2983.4,1000,130.34655
2978.4,1000,132.549769
3008.6,1000,134.722548
2984.0,1000,136.915808
2985.8,1000,139.146963
2981.8,1000,141.364008
2998.4,1000,143.58544
2993.8,1000,145.811987
2993.6,1000,147.95615
2994.0,1000,150.176575
2990.8,1000,152.417718
2984.8,1000,154.688196
2981.0,1000,156.93575
2980.2,1000,159.098499
2975.6,1000,161.364936
2972.4,1000,163.623022
2981.2,1000,165.818599
2989.2,1000,168.053612
2981.4,1000,170.266176
2981.2,1000,172.402498
2988.0,1000,174.63308
2978.4,1000,176.853709
2987.0,1000,179.106458
2996.2,1000,181.347296
2982.0,1000,183.491757
2985.8,1000,193.539107
2991.8,1000,195.781361
2987.0,1000,198.038011
2994.4,1000,200.21558
2983.8,1000,202.427397
2981.2,1000,204.640174
2987.8,1000,206.874322
2995.8,1000,209.161024
2990.8,1000,211.459561
2991.6,1000,213.659298
2985.2,1000,215.806214
2983.4,1000,218.055388
2973.6,1000,220.312616
2984.0,1000,222.562986
2976.6,1000,224.808446
2980.6,1000,226.952268
2978.4,1000,229.189482
2983.0,1000,231.426626
2973.8,1000,233.648536
2971.4,1000,235.852396
2974.6,1000,238.049888
2971.4,1000,240.246828
2971.0,1000,242.519001
2981.0,1000,244.727657
2992.8,1000,246.952121
