#{"t_start": 1701393971.2454643, "env_id": "multigrid-mapf-v0"}
r,l,t
1702.4,1000,23.061128
4562.0,1000,41.793665
2983.0,1000,62.619641
2161.6,1000,81.38275
3784.0,1000,100.343866
5561.6,1000,118.0289
5772.8,1000,137.455866
6334.4,1000,155.400718
5097.6,1000,174.138231
5858.2,1000,193.571098
5867.2,1000,213.124368
3912.6,1000,231.887154
4832.0,1000,250.514946
4719.0,1000,270.203956
4390.4,1000,291.532885
4097.6,1000,311.388877
4288.8,1000,331.097695
4536.0,1000,349.990623
5942.4,1000,367.814744
4572.0,1000,388.273418
2984.2,1000,407.883382
3512.0,1000,425.760645
3602.4,1000,447.611515
5086.6,1000,467.147851
3684.0,1000,486.284449
2590.4,1000,600.152519
5234.4,1000,620.608269
4335.0,1000,640.67966
4543.0,1000,660.083359
6024.0,1000,680.605094
3680.0,1000,698.86495
2232.0,1000,716.899579
3768.0,1000,735.405026
2287.0,1000,754.182811
3540.2,1000,773.73809
4318.4,1000,792.362753
3679.0,1000,811.814779
4756.0,1000,831.795135
5539.0,1000,851.352564
3720.0,1000,869.554842
1632.0,1000,889.43169
4031.0,1000,908.070567
3508.0,1000,927.160235
3011.0,1000,946.84639
4004.0,1000,966.58419
4084.0,1000,986.492751
2492.0,1000,1005.813811
3004.0,1000,1025.226388
4512.0,1000,1043.912226
2335.0,1000,1064.726784
