#{"t_start": 1701822680.9711423, "env_id": "multigrid-mapf-v0"}
r,l,t
160.64,1000,104.974504
91.69,1000,211.566816
28.1,1000,317.222848
43.18,1000,495.475097
50.12,1000,606.532148
23.49,1000,713.125169
7.23,1000,887.98043
22.43,1000,999.454034
0.0,1000,1105.676073
0.0,1000,1287.886072
0.0,1000,1394.057518
0.0,1000,1503.292787
0.0,1000,1681.634928
0.0,1000,1790.985563
0.0,1000,1900.104697
0.0,1000,2078.536323
0.0,1000,2185.832062
0.0,1000,2294.889754
0.0,1000,2474.703608
0.0,1000,2584.614026
0.0,1000,2693.337579
0.0,1000,2867.591625
0.0,1000,2975.608653
0.0,1000,3083.648843
0.0,1000,3191.825678
