#{"t_start": 1701822680.9398248, "env_id": "multigrid-mapf-v0"}
r,l,t
153.47,1000,104.937487
104.25,1000,211.526549
39.03,1000,317.184509
2.94,1000,495.435513
8.25,1000,606.48892
0.98,1000,713.084707
23.74,1000,887.937485
6.76,1000,999.413929
48.78,1000,1105.632833
0.01,1000,1287.842286
0.06,1000,1394.017053
0.14,1000,1503.257015
0.01,1000,1681.594151
0.0,1000,1790.947764
0.51,1000,1900.064799
7.17,1000,2078.495465
0.13,1000,2185.79235
0.0,1000,2294.849252
0.13,1000,2474.662086
0.13,1000,2584.573912
0.01,1000,2693.297724
0.0,1000,2867.549024
0.0,1000,2975.567476
0.01,1000,3083.607164
0.0,1000,3191.78357
