#{"t_start": 1701822680.9869776, "env_id": "multigrid-mapf-v0"}
r,l,t
194.96,1000,104.993632
54.43,1000,211.586256
2.76,1000,317.242851
0.23,1000,495.497375
22.55,1000,606.551842
0.0,1000,713.144732
0.27,1000,887.998102
0.15,1000,999.474461
1.39,1000,1105.699394
0.12,1000,1287.90578
11.51,1000,1394.159579
0.57,1000,1503.315471
0.01,1000,1681.656613
0.11,1000,1791.007152
0.13,1000,1900.124035
0.11,1000,2078.556676
0.03,1000,2185.852269
0.02,1000,2294.910096
0.01,1000,2474.722425
0.21,1000,2584.63468
0.13,1000,2693.357409
0.0,1000,2867.610257
0.67,1000,2975.629577
0.0,1000,3083.667822
