#{"t_start": 1700955886.5335429, "env_id": "multigrid-mapf-v0"}
r,l,t
0.4,1000,16.960873
0.4,1000,31.833091
1.4,1000,47.361255
1.0,1000,72.175043
0.2,1000,87.592337
1.4,1000,101.778102
2.8,1000,124.688249
2.2,1000,142.659238
26.2,1000,158.008096
93.2,1000,181.249946
160.0,1000,195.423321
184.2,1000,210.576754
224.0,1000,235.105732
257.8,1000,250.700858
319.6,1000,266.245178
382.6,1000,288.8318
391.6,1000,304.184207
391.4,1000,321.546453
413.8,1000,345.342891
445.2,1000,360.269758
401.2,1000,375.316155
460.0,1000,399.447093
487.6,1000,415.15604
437.2,1000,430.88279
392.2,1000,446.39276
277.2,1000,469.494945
333.0,1000,484.842749
247.0,1000,501.725149
414.0,1000,525.587788
469.2,1000,540.330475
297.8,1000,555.324166
326.2,1000,580.676296
231.2,1000,596.650186
476.8,1000,612.185739
312.6,1000,636.129023
35.4,1000,651.340564
79.4,1000,667.641479
25.2,1000,691.817352
448.8,1000,707.039231
350.4,1000,721.975284
319.4,1000,746.959682
518.6,1000,763.299708
477.8,1000,778.164839
191.6,1000,801.709673
213.6,1000,816.438064
1071.4,1000,831.829127
245.4,1000,857.083356
156.0,1000,872.832298
54.6,1000,887.858654
292.4,1000,902.684259
527.8,1000,928.789609
162.6,1000,944.737929
314.4,1000,959.781333
299.0,1000,982.606185
266.2,1000,998.168738
147.2,1000,1014.967845
121.8,1000,1039.758613
127.0,1000,1055.454684
140.6,1000,1069.946104
195.2,1000,1094.15719
12.0,1000,1111.016067
234.2,1000,1126.789454
221.4,1000,1150.066279
538.8,1000,1164.720935
266.6,1000,1181.419083
133.2,1000,1206.277059
339.8,1000,1221.254987
255.2,1000,1236.376381
302.2,1000,1259.777943
383.2,1000,1275.581003
567.2,1000,1291.840718
397.8,1000,1314.808795
369.4,1000,1329.572757
372.8,1000,1345.237219
401.2,1000,1361.542438
449.6,1000,1385.154903
399.0,1000,1400.097749
399.8,1000,1415.314585
402.4,1000,1439.419478
434.0,1000,1454.593295
402.8,1000,1470.829508
416.8,1000,1493.835006
457.4,1000,1508.669976
578.6,1000,1524.594019
437.6,1000,1549.938756
565.6,1000,1564.657543
571.4,1000,1579.621711
552.4,1000,1603.154443
598.6,1000,1619.535346
599.6,1000,1634.829243
548.0,1000,1657.838689
599.8,1000,1672.769928
572.8,1000,1687.616042
588.0,1000,1713.841213
598.2,1000,1729.198192
600.0,1000,1743.573822
598.2,1000,1766.872731
599.8,1000,1782.87259
599.2,1000,1799.071979
703.8,1000,1814.810093
588.0,1000,1838.860159
600.4,1000,1853.189961
596.0,1000,1868.472708
596.6,1000,1893.853475
222.4,1000,1909.682925
610.6,1000,1924.343714
600.6,1000,1946.821235
601.2,1000,1963.516383
599.2,1000,1978.898852
600.2,1000,2003.15006
602.4,1000,2018.949782
601.0,1000,2033.095707
599.4,1000,2058.049382
599.0,1000,2074.987801
641.0,1000,2089.75496
627.8,1000,2114.009454
399.8,1000,2130.487043
400.0,1000,2146.889006
395.0,1000,2170.528804
412.0,1000,2185.480715
443.4,1000,2200.665007
399.8,1000,2224.895126
440.2,1000,2240.184047
403.2,1000,2256.097809
396.8,1000,2271.288739
