#{"t_start": 1700955886.5124557, "env_id": "multigrid-mapf-v0"}
r,l,t
0.6,1000,16.958687
0.2,1000,31.825268
0.8,1000,47.3583
0.6,1000,72.171392
0.2,1000,87.590513
1.0,1000,101.776654
1.6,1000,124.686403
5.4,1000,142.655664
17.2,1000,157.91236
84.4,1000,181.248463
166.6,1000,195.420475
186.4,1000,210.571773
232.4,1000,235.103613
274.4,1000,250.696373
341.0,1000,266.243435
384.2,1000,288.830184
386.4,1000,304.180248
394.4,1000,321.543447
415.6,1000,345.341066
397.2,1000,360.2679
439.2,1000,375.303986
461.6,1000,399.443403
428.4,1000,415.154066
475.4,1000,430.879752
512.4,1000,446.390755
535.8,1000,469.492735
508.2,1000,484.835212
467.6,1000,501.640116
518.8,1000,525.586076
490.8,1000,540.328549
525.0,1000,555.321151
554.6,1000,580.672759
523.6,1000,596.644389
611.4,1000,612.182347
525.4,1000,636.127175
546.4,1000,651.337702
161.6,1000,667.637323
496.6,1000,691.815358
131.4,1000,707.037143
363.0,1000,721.973254
132.0,1000,746.955853
266.8,1000,763.297153
87.2,1000,778.162631
38.0,1000,801.707523
351.0,1000,816.436244
203.0,1000,831.825446
423.0,1000,856.968941
169.0,1000,872.829613
61.0,1000,887.856419
302.0,1000,902.682211
256.2,1000,928.7856
275.2,1000,944.734957
48.4,1000,959.779316
686.0,1000,982.600656
212.0,1000,998.162294
245.6,1000,1014.96025
204.4,1000,1039.756106
193.8,1000,1055.452828
278.2,1000,1069.944132
212.8,1000,1094.150574
529.6,1000,1111.013571
1181.4,1000,1126.786833
203.4,1000,1150.064296
670.4,1000,1164.716806
211.4,1000,1181.415089
215.6,1000,1206.193158
345.2,1000,1221.252824
142.8,1000,1236.374167
503.8,1000,1259.774703
368.4,1000,1275.577777
493.6,1000,1291.838359
281.2,1000,1314.807308
314.6,1000,1329.570956
451.6,1000,1345.228029
394.4,1000,1361.538751
399.6,1000,1385.152653
420.2,1000,1400.095403
406.6,1000,1415.312665
400.0,1000,1439.41374
406.8,1000,1454.591068
397.2,1000,1470.827039
479.8,1000,1493.833032
452.8,1000,1508.668095
411.8,1000,1524.582808
481.6,1000,1549.818412
587.0,1000,1564.655549
432.6,1000,1579.619173
483.6,1000,1603.151451
586.2,1000,1619.531533
550.0,1000,1634.82603
599.0,1000,1657.836498
594.0,1000,1672.767861
596.2,1000,1687.613743
588.6,1000,1713.838718
592.8,1000,1729.195896
599.4,1000,1743.571985
599.8,1000,1766.870821
599.8,1000,1782.866722
599.0,1000,1799.069458
597.4,1000,1814.807796
601.2,1000,1838.85796
598.2,1000,1853.187816
599.8,1000,1868.466994
599.8,1000,1893.763374
600.4,1000,1909.681092
600.8,1000,1924.342187
599.8,1000,1946.819663
744.0,1000,1963.512811
621.0,1000,1978.897315
599.6,1000,2003.147529
824.4,1000,2018.947573
600.0,1000,2033.093692
650.6,1000,2058.046677
563.4,1000,2074.90204
599.8,1000,2089.753226
603.6,1000,2114.008013
598.8,1000,2130.483164
799.6,1000,2146.886289
596.2,1000,2170.52677
599.0,1000,2185.478014
670.4,1000,2200.663314
737.4,1000,2224.891739
601.2,1000,2240.101175
598.0,1000,2256.0953
600.4,1000,2271.287124
