#{"t_start": 1700955886.5265667, "env_id": "multigrid-mapf-v0"}
r,l,t
0.8,1000,16.960049
0.4,1000,31.826572
0.4,1000,47.3601
0.8,1000,72.174129
1.0,1000,87.591891
0.4,1000,101.777561
1.6,1000,124.687817
3.6,1000,142.658215
31.2,1000,157.913444
92.4,1000,181.249437
169.4,1000,195.42225
188.0,1000,210.575982
226.4,1000,235.104995
274.4,1000,250.698826
340.6,1000,266.244741
381.4,1000,288.831327
392.4,1000,304.182632
396.2,1000,321.545802
397.2,1000,345.342219
410.4,1000,360.269085
419.2,1000,375.314959
475.6,1000,399.445601
427.2,1000,415.155543
447.8,1000,430.881962
470.4,1000,446.391883
439.0,1000,469.494198
536.6,1000,484.837976
478.8,1000,501.641846
482.4,1000,525.587031
509.0,1000,540.329761
522.8,1000,555.323523
489.4,1000,580.674944
477.6,1000,596.648466
579.8,1000,612.184877
789.6,1000,636.128153
959.0,1000,651.339786
379.2,1000,667.640287
540.0,1000,691.816662
431.2,1000,707.038582
1132.4,1000,721.97444
905.8,1000,746.958576
1185.8,1000,763.298961
1016.4,1000,778.163874
754.6,1000,801.709032
759.8,1000,816.437535
1055.4,1000,831.827806
1075.4,1000,857.082339
1175.2,1000,872.831227
879.8,1000,887.857989
856.0,1000,902.683845
1191.8,1000,928.788081
767.8,1000,944.737129
1068.2,1000,959.780792
823.4,1000,982.603836
930.6,1000,998.167092
1186.0,1000,1014.965474
1156.8,1000,1039.757831
1184.4,1000,1055.454201
1199.0,1000,1069.945102
1173.2,1000,1094.15541
999.4,1000,1111.015378
1200.2,1000,1126.788247
1177.8,1000,1150.065682
1169.0,1000,1164.719807
732.4,1000,1181.417481
223.0,1000,1206.276334
244.4,1000,1221.254056
174.8,1000,1236.37577
290.8,1000,1259.776792
277.6,1000,1275.579768
398.0,1000,1291.839793
377.6,1000,1314.80839
483.4,1000,1329.571965
389.6,1000,1345.234484
449.8,1000,1361.541438
400.8,1000,1385.154059
399.8,1000,1400.096956
456.6,1000,1415.313714
435.4,1000,1439.417964
413.6,1000,1454.59263
502.2,1000,1470.828325
401.0,1000,1493.834305
444.8,1000,1508.669393
533.6,1000,1524.589218
405.0,1000,1549.936818
569.4,1000,1564.656979
404.4,1000,1579.62097
554.4,1000,1603.153488
560.0,1000,1619.533826
447.6,1000,1634.828351
596.8,1000,1657.837862
599.2,1000,1672.769094
582.6,1000,1687.615472
587.8,1000,1713.840478
599.0,1000,1729.1973
588.6,1000,1743.573274
599.6,1000,1766.871762
599.2,1000,1782.870707
599.6,1000,1799.071235
600.4,1000,1814.809148
585.0,1000,1838.859545
598.8,1000,1853.189431
597.4,1000,1868.470333
1169.0,1000,1893.764833
595.6,1000,1909.682422
597.2,1000,1924.343304
599.6,1000,1946.820654
599.6,1000,1963.514816
595.4,1000,1978.898445
785.2,1000,2003.149312
603.0,1000,2018.94902
600.6,1000,2033.095109
642.2,1000,2058.048553
596.2,1000,2074.987173
598.8,1000,2089.754569
594.0,1000,2114.008874
599.0,1000,2130.48578
591.8,1000,2146.888192
602.4,1000,2170.527946
763.4,1000,2185.480182
604.0,1000,2200.664594
601.4,1000,2224.893739
520.2,1000,2240.10225
636.6,1000,2256.096894
592.8,1000,2271.288149
