#{"t_start": 1700955886.5194335, "env_id": "multigrid-mapf-v0"}
r,l,t
0.2,1000,16.959458
0.0,1000,31.826108
0.8,1000,47.35927
0.6,1000,72.17254
0.4,1000,87.591463
1.4,1000,101.777203
1.4,1000,124.687136
6.6,1000,142.657189
29.0,1000,157.912927
93.6,1000,181.248938
159.0,1000,195.421633
183.4,1000,210.574693
220.2,1000,235.104412
223.2,1000,250.697981
354.0,1000,266.24395
381.8,1000,288.830839
386.0,1000,304.181548
390.0,1000,321.544271
409.6,1000,345.341892
410.8,1000,360.268552
427.4,1000,375.31249
409.0,1000,399.444416
428.2,1000,415.154654
448.4,1000,430.881053
434.0,1000,446.391395
463.6,1000,469.493721
530.8,1000,484.836751
521.4,1000,501.640944
485.0,1000,525.586661
476.6,1000,540.329093
499.0,1000,555.322742
607.8,1000,580.674012
544.6,1000,596.646096
522.8,1000,612.183812
595.4,1000,636.12782
992.4,1000,651.338605
696.4,1000,667.639163
519.4,1000,691.816129
964.0,1000,707.038128
1081.0,1000,721.973962
922.4,1000,746.957032
1157.6,1000,763.298326
1225.8,1000,778.163383
1056.8,1000,801.708277
1146.4,1000,816.437219
2177.6,1000,831.82671
1159.2,1000,856.970371
2194.6,1000,872.830539
1223.8,1000,887.857192
1296.2,1000,902.68337
1069.6,1000,928.787069
1164.8,1000,944.736066
1153.0,1000,959.780282
1235.2,1000,982.602215
848.2,1000,998.164552
905.2,1000,1014.963287
100.8,1000,1039.756883
177.0,1000,1055.453706
12.2,1000,1069.944734
101.4,1000,1094.152899
196.0,1000,1111.01481
156.0,1000,1126.787692
180.4,1000,1150.064851
242.2,1000,1164.71854
248.6,1000,1181.416407
199.0,1000,1206.193785
421.8,1000,1221.253493
279.2,1000,1236.374953
312.2,1000,1259.775837
386.8,1000,1275.578752
197.8,1000,1291.838948
291.0,1000,1314.807995
454.8,1000,1329.571508
346.2,1000,1345.231515
347.8,1000,1361.540516
481.4,1000,1385.153452
416.6,1000,1400.096353
469.4,1000,1415.313275
454.8,1000,1439.414835
463.0,1000,1454.592182
399.8,1000,1470.827822
419.8,1000,1493.833667
501.2,1000,1508.669056
454.4,1000,1524.586177
539.0,1000,1549.820398
538.6,1000,1564.656401
494.2,1000,1579.619966
410.0,1000,1603.152658
516.8,1000,1619.532837
559.4,1000,1634.826967
495.8,1000,1657.837364
563.6,1000,1672.768566
570.4,1000,1687.614557
595.6,1000,1713.839739
594.0,1000,1729.19678
596.4,1000,1743.572677
595.0,1000,1766.871368
593.4,1000,1782.86855
598.0,1000,1799.070699
596.6,1000,1814.808658
600.4,1000,1838.858649
590.0,1000,1853.188905
725.6,1000,1868.468747
593.2,1000,1893.763978
617.0,1000,1909.68189
599.8,1000,1924.342674
598.6,1000,1946.820413
681.8,1000,1963.513779
600.0,1000,1978.897807
737.8,1000,2003.148648
600.6,1000,2018.948361
634.6,1000,2033.094378
819.2,1000,2058.047845
600.0,1000,2074.986742
793.6,1000,2089.753868
599.0,1000,2114.008529
466.6,1000,2130.484174
597.0,1000,2146.887579
600.0,1000,2170.527487
683.6,1000,2185.478884
601.4,1000,2200.66423
705.2,1000,2224.892889
599.8,1000,2240.101614
623.8,1000,2256.096389
621.8,1000,2271.287651
